TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
26,96,BKG Mendis,caught,PM Nevill,176,3,v Sri Lanka,Pallekele,Sri lanka,26 Jul 2016,Test # 2209,starc-wkt-96,"edged and taken. Mendis nicks off. Starc and Australia get the early wicket they yearned for. Fuller than a good length outside off, the ball holds its line outside off. Doesn't come in like the previous over. Mendis pokes, feet rooted in the crease and bat away from the pad, and gets a thin edge which is taken by Nevill.",,Keeper,"96. BKG Mendis c PM Nevill b Starc
Test Match#: 26.0: v Sri Lanka at Pallekele in 2016 (2nd innings)",Starc,82.1
26,97,PADLR Sandakan,bowled,,9,3,v Sri Lanka,Pallekele,Sri lanka,26 Jul 2016,Test # 2209,starc-wkt-97,"bowled im. Don't think I've ever seen that. What happened there? Sandakan backs away, and gives himself plenty of room. This time, Starc follows him and pings him on the midriff with a fast, quick good length delivery. Sandakan is in pain and doesn't bother about the ball, which just spoons up and rolls onto off stump on the bounce. Had plenty of time to prevent the ball from hitting the stump had he had the cognition after getting struck. Not easy, Starc is quick.",,,"97. PADLR Sandakan b  Starc
Test Match#: 26.0: v Sri Lanka at Pallekele in 2016 (2nd innings)",Starc,88.5
27,98,FDM Karunaratne,caught,JA Burns,0,1,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-98,"dream start for Australia off a delivery Starc wouldn't really want to bowl again in this Test. Juicy half-volley on the pads, no swing whatsoever, and Karunaratne clips if straight to Burns at midwicket. He failed to keep it down and has to make the long walk back. Starc couldn't believe his luck.",,InField,"98. FDM Karunaratne c JA Burns b Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (1st innings)",Starc,0.1
27,99,JK Silva,caught,PM Nevill,5,1,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-99,"the short ball is followed by a full delivery angling away, Kaushal chases that one, but the feet is nowhere to the pitch of the ball. He can only get a thin edge that is gleefully accepted by Nevill. Bonus wicket for Australia, the second for Starc. Kaushal will be livid at himself when he sits down and watches the replay..",,Keeper,"99. JK Silva c PM Nevill b Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (1st innings)",Starc,4.4
27,100,BKG Mendis,caught,PM Nevill,86,1,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-100,"100th Test wicket for Starc and it's a beauty to get Mendis. Once again, the ball deviates away after pitching just short of length on middle, Mendis is committed into a defensive stroke, except he can't account for the movement and is squared up completely as the ball takes the edge through to Nevill. He spontaneously looked back as well, and that was a dead giveaway for the umpire too. A threatening stand has been broken, and the decision to persist with Starc has paid off..",Yes,Keeper,"100. BKG Mendis c PM Nevill b Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (1st innings)",Starc,45.3
27,101,PADLR Sandakan,bowled,,1,1,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-101,"just a matter of time, really. Sandakan throws his bat at the delivery that comes back in at length, swings through the line but is beaten by pace as the ball cannons into the stumps.",,,"101. PADLR Sandakan b  Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (1st innings)",Starc,71.4
27,102,HMRKB Herath,bowled,,14,1,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-102,"ripper of a delivery to finish off! These are the best bowling figures by a visiting pacer at Galle! The ball tails back in from off stump, just about enough deviation to beat Herath's feeble forward push as the ball crashes into the stumps. Starc leads his team off the park.",,,"102. HMRKB Herath b  Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (1st innings)",Starc,73.1
27,103,FDM Karunaratne,caught,MR Marsh,7,3,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-103,"another one bites the dust. Caught flicking in the first innings, caught flirting outside off in the second. Didn't really need to play at that. This was a length ball that nipped away from the sixth stump or so, Karunaratne goes half-heartedly at that, the bat face is opened as he plays it into the hands of the gully fielder..",,close-in,"103. FDM Karunaratne c MR Marsh b Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (2nd innings)",Starc,2.2
27,104,BKG Mendis,caught,PM Nevill,7,3,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-104,"reprieved in the last over, but not this time. Excellent delivery from Starc, bowls this full and slants it just across the batsman, who isn't sure whether to defend or let it go, in the end pokes without any conviction as the ball flies off the edge through to Nevill. Starc lets out a roar, big scalp..",,Keeper,"104. BKG Mendis c PM Nevill b Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (2nd innings)",Starc,6.1
27,105,LD Chandimal,caught,PM Nevill,13,3,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-105,"how many times have we seen a wicket fall immediately after drinks? there's the big wicket. Starc strikes! This one comes back in and leaves him late, not there for the cut as it was a touch fuller, Chandimal has a waft at that as the ball takes the edge through to Nevill. Poor shot, really. The downfall brought about because of indecision, and credit to Starc for creating the doubt.",,Keeper,"105. LD Chandimal c PM Nevill b Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (2nd innings)",Starc,23.2
27,106,DM de Silva,caught,PM Nevill,34,3,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-106,"there's the wicket. Not sure if the words had any effect, but Silva played for the one that comes in. This one came back in, pitched and left him to take the edge through to Nevill. Starc is pumped up, this has been an outstanding spell of fast bowling from him. 9th wicket in the match.",,Keeper,"106. DM de Silva c PM Nevill b Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (2nd innings)",Starc,39.6
27,107,MDK Perera,bowled,,64,3,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-107,"there's the 10-for, and he's got it with a ripper of a yorker that tails back, Dilruwan is conscious of the damage it can do to his toe. Mind you it was in the mid-140s, and so he takes his feet off the ground, loses balance and by the time the bat came down, the stumps were clattered..",,,"107. MDK Perera b  Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (2nd innings)",Starc,59.2
27,108,MVT Fernando,caught,AC Voges,0,3,v Sri Lanka,Galle,Sri lanka,4 Aug 2016,Test # 2213,starc-wkt-108,"edged and taken, credit for that should go to Voges, who took an excellent catch diving low to his left at slip. Those are the best figures by an Australia bowler in Sri Lanka. This was angled in full from wide of the crease, Vishwa doesn't know any other way to negotiate that and hangs his bat out as the edge flies low to the cordon. Voges is tired but extremely agile as he anticipates quickly to complete an excellent catch. Starc leads the team off the field, this has been a lion-hearted effort.",,slip-cordon,"108. MVT Fernando c AC Voges b Starc
Test Match#: 27.0: v Sri Lanka at Galle in 2016 (2nd innings)",Starc,59.3
28,109,JK Silva,caught,SPD Smith,0,1,v Sri Lanka,Colombo (SSC),Sri lanka,13 Aug 2016,Test # 2217,starc-wkt-109,"looks back at the ump in brief horror after letting out a roar of celebration. The front foot he was worried about was in fine form, just like this delivery, that reduces Sri Lanka to 2 for 1. Another failure by the opening partnership. It's full, it's fast, it's tempting. Silva doesn't move his front foot forward, or across, enough to handle it. He complicates matters further by flashing away from his body and nicks to Steven Smith at second slip.",,slip-cordon,"109. JK Silva c SPD Smith b Starc
Test Match#: 28.0: v Sri Lanka at Colombo (SSC) in 2016 (1st innings)",Starc,4.4
28,110,FDM Karunaratne,bowled,,7,1,v Sri Lanka,Colombo (SSC),Sri lanka,13 Aug 2016,Test # 2217,starc-wkt-110,"""five times, mate, [Got you] five times!"" Starc flashes his fingers at the departing batsman with a grin of pure vindictive glee. It's a good length ball that the batsman decides might be fun driving on the up. He's too early on the shot, there's plenty of gap between bat and front pad and a second later Dimuth throws his head down in disgust.",,,"110. FDM Karunaratne b  Starc
Test Match#: 28.0: v Sri Lanka at Colombo (SSC) in 2016 (1st innings)",Starc,14.1
28,111,BKG Mendis,caught,SPD Smith,1,1,v Sri Lanka,Colombo (SSC),Sri lanka,13 Aug 2016,Test # 2217,starc-wkt-111,"there it is! Perfect line, perfect length, awful shot. Starc keeps on rolling! There is no swing in the, no help off the deck. Just the primal energy that comes with a fast bowler on top of his game. He makes it happen. He puts fear in the heart of the batsman. Makes them play at balls - like this one on a good length, outside off, tempting the drive away from the body - that could easily be left alone because they don't have the time to make sound decisons. That's his 20th wicket in the series.",,,"111. BKG Mendis c SPD Smith b Starc
Test Match#: 28.0: v Sri Lanka at Colombo (SSC) in 2016 (1st innings)",Starc,16.2
28,112,LD Chandimal,caught,PM Nevill,132,1,v Sri Lanka,Colombo (SSC),Sri lanka,13 Aug 2016,Test # 2217,starc-wkt-112,"got 'im! Reverse swing does Chandimal after a stellar innings. Props for Starc too, running in and bowling as quick and as full as he possibly could. It's outside off, tempting the drive. Chandimal flashes at it, the ball straightens down the line, takes the edge and settles in Nevill's gloves. Good, sharp catch moving to his right.",,Keeper,"112. LD Chandimal c PM Nevill b Starc
Test Match#: 28.0: v Sri Lanka at Colombo (SSC) in 2016 (1st innings)",Starc,139.2
28,113,RAS Lakmal,caught,MR Marsh,5,1,v Sri Lanka,Colombo (SSC),Sri lanka,13 Aug 2016,Test # 2217,starc-wkt-113,"five for Starc, three of them back-to-back! Runs in from around the stumps, squares the batsman up, it's short of a length, pins him to the crease. Gets the outside edge and Marsh dives forward in the gully to take it.",,close-in,"113. RAS Lakmal c MR Marsh b Starc
Test Match#: 28.0: v Sri Lanka at Colombo (SSC) in 2016 (1st innings)",Starc,141.1
28,114,MDK Perera,lbw,,8,3,v Sri Lanka,Colombo (SSC),Sri lanka,13 Aug 2016,Test # 2217,starc-wkt-114,"plumb. Absolutely dead. No doubt about that. Full and swinging back prodigiously. Pitched on off, the ball darted back in and hit Dilruwan plumb in front of off, who chose to offer no stroke to that. Starc is pumped..",,,"114. MDK Perera lbw  Starc
Test Match#: 28.0: v Sri Lanka at Colombo (SSC) in 2016 (2nd innings)",Starc,0.4
28,115,BKG Mendis,lbw,,18,3,v Sri Lanka,Colombo (SSC),Sri lanka,13 Aug 2016,Test # 2217,starc-wkt-115,"he's good, he certainly is good! It's that fierce-paced, full length menace of a ball on middle and leg. Mendis falls over looking to flick it away and is hit in line with middle and leg stump. No doubt about that..",,,"115. BKG Mendis lbw  Starc
Test Match#: 28.0: v Sri Lanka at Colombo (SSC) in 2016 (2nd innings)",Starc,27.2
29,116,SC Cook,caught,MR Marsh,0,1,v South Africa,Perth,Australia,3 Nov 2016,Test # 2230,starc-wkt-116,"edged and taken! What a catch. Starc strikes in his first over. Cook is undone by a jaffa. The crowd goes wild. Stays with a back of a length on off, the ball shapes away just a touch, like it has been doing through the over. Cook plays the line but doesn't account for the movement. Gets a thick outside edge, which flies to the left of gully because of the bounce in this WACA pitch. Marsh leaps to his left and plucks out a screamer, went with both hands, stretching out his long arms. Both feet off the ground.",,close-in,"116. SC Cook c MR Marsh b Starc
Test Match#: 29.0: v South Africa at Perth in 2016 (1st innings)",Starc,0.4
29,117,F du Plessis,caught,AC Voges,37,1,v South Africa,Perth,Australia,3 Nov 2016,Test # 2230,starc-wkt-117,"gone! Du Plessis edges and taken at slip. Back of a length delivery outside off, zips off the surface. Faf sees an opportunity to score some runs, tries to forehand a slap through cover but gets a thick outside edge. Flies away to Voges; right at first slip, who gets both his hands on a shoulder-height catch. That could have easily burst through, exceptional catch..",,slip-cordon,"117. F du Plessis c AC Voges b Starc
Test Match#: 29.0: v South Africa at Perth in 2016 (1st innings)",Starc,27.6
29,118,VD Philander,bowled,,10,1,v South Africa,Perth,Australia,3 Nov 2016,Test # 2230,starc-wkt-118,"poor shot. Back of a length outside off, Philander stays in his crease and looks to pull through midwicket but he has to drag it from well outside off. He can't. Gets a thick inside edge which rattles the stumps. Poor shot selection. That will be tea too.",,,"118. VD Philander b  Starc
Test Match#: 29.0: v South Africa at Perth in 2016 (1st innings)",Starc,52.3
29,119,DW Steyn,bowled,,4,1,v South Africa,Perth,Australia,3 Nov 2016,Test # 2230,starc-wkt-119,"and cleaned im up. Where has that been for the last few overs? Full, straight and clean through. Steyn backs away and misses a superb delivery. May have moved away just a touch or Steyn may have played inside the line. Either way, the middle and leg stumps are hit and South Africa's innings is over..",,,"119. DW Steyn b  Starc
Test Match#: 29.0: v South Africa at Perth in 2016 (1st innings)",Starc,63.4
29,120,F du Plessis,caught,PM Nevill,32,3,v South Africa,Perth,Australia,3 Nov 2016,Test # 2230,starc-wkt-120,"got him with a peach. Short, short and then this one's full and just outside off. Faf plays forward but fails to account for the minute deviation off the deck. Gets a thin edge that has been gleefully accepted by Nevill. Relief for Starc.",,Keeper,"120. F du Plessis c PM Nevill b Starc
Test Match#: 29.0: v South Africa at Perth in 2016 (2nd innings)",Starc,115.4
30,121,D Elgar,lbw,,17,2,v South Africa,Hobart,Australia,12 Nov 2016,Test # 2233,starc-wkt-121,"and he strikes with his first ball after tea. Umpire Dar raises his finger. Elgar decides against a review. Pinpoint yorker, homing into the left-hander. He is late onto it and falls over. Beaten for pace. Think it would have grazed the leg stump. It hit Elgar's back pad/boot in front of middle and leg, and EagleEye shows it was hitting leg stump.",,,"121. D Elgar lbw  Starc
Test Match#: 30.0: v South Africa at Hobart in 2016 (1st innings)",Starc,18.1
30,122,SC Cook,caught,PM Nevill,23,2,v South Africa,Hobart,Australia,12 Nov 2016,Test # 2233,starc-wkt-122,"Starc strikes twice in a space of five balls. 145.6ks rocket, fullish length, swings away outside off. Poor shot from Cook. His front foot is rooted to the crease. He simply throws his hands at the ball and feathers it behind to Nevill.",,Keeper,"122. SC Cook c PM Nevill b Starc
Test Match#: 30.0: v South Africa at Hobart in 2016 (1st innings)",Starc,18.5
30,123,JP Duminy,caught,SPD Smith,1,2,v South Africa,Hobart,Australia,12 Nov 2016,Test # 2233,starc-wkt-123,"Starc gets another one. He has turned it around for Australia. Full, angled in, and then straghtens away outside off, 147ks, Starc celebrates the wicket with a big roar and a fist pump. Duminy follows the line of the ball. Drives away from the body and nicks it behind to Smith at second slip. Good, waist-high catch, bending forward.",,slip-cordon,"123. JP Duminy c SPD Smith b Starc
Test Match#: 30.0: v South Africa at Hobart in 2016 (1st innings)",Starc,145.6
31,124,D Elgar,caught,UT Khawaja,5,1,v South Africa,Adelaide,Australia,24 Nov 2016,Test # 2236,starc-wkt-124,"taken this time. 145 kph. Superb bowling. Just lovely. Full delivery outside off, but what this one has is some swing. It moves away late and by that time, Elgar is already driving. Way too late to withdraw his bat and the ball takes the outside edge. Carries at hip height to Khawaja at third slip who bends down and takes it comfortably. Fantastic delivery, the front foot is well behind this time.",,slip-cordon,"124. D Elgar c UT Khawaja b Starc
Test Match#: 31.0: v South Africa at Adelaide in 2016 (1st innings)",Starc,6.5
31,125,SC Cook,caught,SPD Smith,40,1,v South Africa,Adelaide,Australia,24 Nov 2016,Test # 2236,starc-wkt-125,"edged and taken. The fourth caught behind the wicket. Like the previous ones, this one too, moves. It goes the other way. Pitches on off, angled across outside off. Cook has a nothing poke at that. Gets a thick outside edge and Smith takes an easy catch at second slip in front of his midriff. Just reward for some tireless bowling from Starc..",Yes,slip-cordon,"125. SC Cook c SPD Smith b Starc
Test Match#: 31.0: v South Africa at Adelaide in 2016 (1st innings)",Starc,32.1
31,126,D Elgar,caught,SPD Smith,0,3,v South Africa,Adelaide,Australia,24 Nov 2016,Test # 2236,starc-wkt-126,"edged and taken. Australia has a wicket. A stunning catch from Smith at second slip. Overpitched delivery on off, the ball swings away very late and takes the outside edge. Flies away low to Smith who gets down and takes a good two-handed catch. Just a bit of movement, but more than enough at this level.",,slip-cordon,"126. D Elgar c SPD Smith b Starc
Test Match#: 31.0: v South Africa at Adelaide in 2016 (2nd innings)",Starc,0.5
31,127,F du Plessis,caught,PSP Handscomb,12,3,v South Africa,Adelaide,Australia,24 Nov 2016,Test # 2236,starc-wkt-127,"gone! Amazing bowling from Australia. A touch of reverse? Handscomb is mobbed by Warner and his team-mates. They know how big a wicket that is. They also know what a good time that is to get Faf. Starc pushes it full outside off, Faf is drawn into an exuberant drive. Keeps his hands close to hos body, but the ball moves away off the pitch. Takes the outside half and flies low to gully, who gets both hands and holds on. Superb Test match wicket.",,close-in,"127. F du Plessis c PSP Handscomb b Starc
Test Match#: 31.0: v South Africa at Adelaide in 2016 (2nd innings)",Starc,57.1
31,128,VD Philander,lbw,,17,3,v South Africa,Adelaide,Australia,24 Nov 2016,Test # 2236,starc-wkt-128,"that's plumb. 147 kph, cannot miss those. Cook forces his partner to review. Just one question. Is it pitching in line? That was full and swinging back in so I'd be surprised if it did pitch outside leg. Nope, pitched on middle and leg. Philander plays around his front pad and is struck in front of leg. All reds on HawkEye again and SA slump further. Fantastic bowling. Beat him for pace too..",,,"128. VD Philander lbw  Starc
Test Match#: 31.0: v South Africa at Adelaide in 2016 (2nd innings)",Starc,81.6
31,129,SC Cook,bowled,,104,3,v South Africa,Adelaide,Australia,24 Nov 2016,Test # 2236,starc-wkt-129,cleaned 'im up. Plenty of swing and Cook's impressive vigil ends. Pitched up full and straight but the ball also has enough to move back in and go through a massive gap between bat and pad. The feet are rooted. The stumps are broken. SA's innings ends with Cook's..,,,"129. SC Cook b  Starc
Test Match#: 31.0: v South Africa at Adelaide in 2016 (2nd innings)",Starc,85.2
32,130,Azhar Ali,caught,UT Khawaja,5,2,v Pakistan,Brisbane,Australia,15 Dec 2016,Test # 2240,starc-wkt-130,"full, angled across Azhar from over the wicket, and bounces. He has a loose poke with no feet and nicks it behind. Khawaja dives low to his left from third slip and somehow clings on, inches from the ground. Graps it in front of Smith at second slip. Excellent reflex catch.",,slip-cordon,"130. Azhar Ali c UT Khawaja b Starc
Test Match#: 32.0: v Pakistan at Brisbane in 2016 (1st innings)",Starc,4.1
32,131,Asad Shafiq,caught,UT Khawaja,2,2,v Pakistan,Brisbane,Australia,15 Dec 2016,Test # 2240,starc-wkt-131,good length and angled across Shafiq. He has a crease-bound waft and edges it to third slip. Khawaja pouches it moving to his left. All five Pakistan batsmen have been out edging behind.,,slip-cordon,"131. Asad Shafiq c UT Khawaja b Starc
Test Match#: 32.0: v Pakistan at Brisbane in 2016 (1st innings)",Starc,28.3
32,132,Yasir Shah,caught,UT Khawaja,1,2,v Pakistan,Brisbane,Australia,15 Dec 2016,Test # 2240,starc-wkt-132,"length ball holds its line outside off, from around the wicket, kicks up off the surface. Hits Yasir high on the bat. The batsman jabs at it and offers a catch to Khawaja at third slip. Chest-high grab.",,slip-cordon,"132. Yasir Shah c UT Khawaja b Starc
Test Match#: 32.0: v Pakistan at Brisbane in 2016 (1st innings)",Starc,34.1
32,133,Sami Aslam,caught,MT Renshaw,15,4,v Pakistan,Brisbane,Australia,15 Dec 2016,Test # 2240,starc-wkt-133,"taken at first slip! A grin from ear to ear on Renshaw's face as his buckets take one just in front of his face. He was brought in play, of course, by Starc pitching the ball up and inviting the drive. Odd shot from Aslam, considering his reputation as a man who knows his off stump and leaves for days on end if he could..",,slip-cordon,"133. Sami Aslam c MT Renshaw b Starc
Test Match#: 32.0: v Pakistan at Brisbane in 2016 (2nd innings)",Starc,11.3
32,134,Azhar Ali,caught,MS Wade,71,4,v Pakistan,Brisbane,Australia,15 Dec 2016,Test # 2240,starc-wkt-134,"gone! Starc strikes. That was the plan all along. But this was bowled after quite a few pitched on a good length. Takes Azhar by surprise slightly. All he manages to do is get inside the line and glove it through to the keeper in an attempt to work the ball to fine leg. Not a good stroke, but it's the line that undid him. Attacking those ribs on a short length. End of a resolute knock.",,Keeper,"134. Azhar Ali c MS Wade b Starc
Test Match#: 32.0: v Pakistan at Brisbane in 2016 (2nd innings)",Starc,59.6
32,135,Sarfaraz Ahmed,bowled,,24,4,v Pakistan,Brisbane,Australia,15 Dec 2016,Test # 2240,starc-wkt-135,"goes straight through this time. Full and swinging back in. Sarfraz was struggling with that through the over. This time, it is full and unplayable. Quick too. Starc pitches this up, and gets it to move back in. Not a lot but just enough. Sarfraz brings his bat down from a45 degree angle and the ball goes through a huge gap between bat and pad. Cleans up the stumps, the zing bails make for a lovely sight.",,,"135. Sarfaraz Ahmed b  Starc
Test Match#: 32.0: v Pakistan at Brisbane in 2016 (2nd innings)",Starc,87.3
32,136,Asad Shafiq,caught,DA Warner,137,4,v Pakistan,Brisbane,Australia,15 Dec 2016,Test # 2240,starc-wkt-136,"snorter from Starc. And Australia strike. Is that the delivery that changes this Test match? The front foot is fine. Australia are pumped. Goes wide of the crease from around the wicket and directs his bouncer at Shafiq's badge. The key to that delivery was the length. It wasn't pitched too short. More a back of a length, but he was aided by the bounce in this pitch. Shafiq felt he can play instead of duck. It takes the glove and shoulder of the bat and lobs to Warner at gully who backtracks, takes a two-handed overhead catch and throws the ball miles in the air. Sensational delivery to end an even better innings. Fantastic stuff from Shafiq..",,close-in,"136. Asad Shafiq c DA Warner b Starc
Test Match#: 32.0: v Pakistan at Brisbane in 2016 (2nd innings)",Starc,144.2
33,137,Mohammad Amir,caught,MS Wade,29,1,v Pakistan,Melbourne,Australia,26 Dec 2016,Test # 2242,starc-wkt-137,"and there is a tickle down the leg side. Not a bouncer. Just short of a length, pitched well outside leg, about thigh high. Amir tries to get inside it to glance it fine, but all he manages is an edge. Dismissal No. 50 for Wade.",,Keeper,"137. Mohammad Amir c MS Wade b Starc
Test Match#: 33.0: v Pakistan at Melbourne in 2016 (1st innings)",Starc,105.1
33,138,Babar Azam,lbw,,3,3,v Pakistan,Melbourne,Australia,26 Dec 2016,Test # 2242,starc-wkt-138,"got him first ball. A perfect cherry first up. Babar Azam reviews it after a word with Azhar Ali. Perfect swinging ball, on a length, swinging bast the inside edge, no edge. It pitches middle, swings past the bat and hits him in front of leg. Tracking has this clipping leg. Umpire's call. So the original ""out"" call stays.",,,"138. Babar Azam lbw  Starc
Test Match#: 33.0: v Pakistan at Melbourne in 2016 (2nd innings)",Starc,4.1
33,139,Sarfaraz Ahmed,bowled,,43,3,v Pakistan,Melbourne,Australia,26 Dec 2016,Test # 2242,starc-wkt-139,"Starc has broken the game open. This is the old Pakistan treatment given to Pakistan. Think of Wasim Akram bowling Chris Lewis at the same venue all those years ago. All over Starc has been swinging it away from Sarfraz. Now he reverses the shiny side. It is now facing the batsman. This is quick, this is on target and this snakes back in. Through the gap between bat and pad. Top of off. This is genius.",,,"139. Sarfaraz Ahmed b  Starc
Test Match#: 33.0: v Pakistan at Melbourne in 2016 (2nd innings)",Starc,49.6
33,140,Wahab Riaz,bowled,,0,3,v Pakistan,Melbourne,Australia,26 Dec 2016,Test # 2242,starc-wkt-140,"Starc is too good. Hits the off stump again. He did a repeat of Chris Lewis last over, has he done an Allan Lamb here? Beats the outside edge with the slight tail away from Wahab. This is going to hurt Pakistan more because this is what they used to do to opponents.",,,"140. Wahab Riaz b  Starc
Test Match#: 33.0: v Pakistan at Melbourne in 2016 (2nd innings)",Starc,51.5
33,141,Yasir Shah,caught,JM Bird,0,3,v Pakistan,Melbourne,Australia,26 Dec 2016,Test # 2242,starc-wkt-141,"all ovah. Starc ends it. The shine is on the outside. Full, on the pads, Yasir looks to work on the leg side, but the ball swings away late, takes a hefty leading edge for an easy catch for Bird at mid-on.",,InField,"141. Yasir Shah c JM Bird b Starc
Test Match#: 33.0: v Pakistan at Melbourne in 2016 (2nd innings)",Starc,53.2
34,142,Sarfaraz Ahmed,caught,JM Bird (sub),18,2,v Pakistan,Sydney,Australia,3 Jan 2017,Test # 2245,starc-wkt-142,"146 kph, straight to Bird at gully. Superb reflex catch. Excellent bowling. Bowls this full outside off, the ball moves away just enough. Sarfraz with all his positive intent can't put out the drive. Punches at the ball, but ends up too early through the stroke. A thick outside edge is taken at gully at shoulder height, Bird bends and takes a reverse-cupped catch in front of his face.",,close-in,"142. Sarfaraz Ahmed c JM Bird (sub) b Starc
Test Match#: 34.0: v Pakistan at Sydney in 2017 (1st innings)",Starc,82.3
34,143,Asad Shafiq,bowled,,30,4,v Pakistan,Sydney,Australia,3 Jan 2017,Test # 2245,starc-wkt-143,"bowled 'im. Iffy choice of stroke. Australia strike. Full delivery outside off from Starc, not a lot of movement. What did for Shafiq is his feet movement. Went after a drive with his feet stuck in the crease, got a thick inside edge which clattered into the stumps. Big wicket.",,,"143. Asad Shafiq b  Starc
Test Match#: 34.0: v Pakistan at Sydney in 2017 (2nd innings)",Starc,57.3
35,144,CA Pujara,caught,MS Wade,6,2,v India,Pune,India,23 Feb 2017,Test # 2250,starc-wkt-144,"what a ripper! An absolute rip-snorter! This defies the Pune pitch. It's back of a length and it just takes off. Climbs up towards Pujara's chest, and as he looks to fend at the ball, moving across him, he gets the softest little glove on the ball through to Wade. Australia wanted to take out India's best batsman capable of batting time and they have.",,Keeper,"144. CA Pujara c MS Wade b Starc
Test Match#: 35.0: v India at Pune in 2017 (1st innings)",Starc,14.2
35,145,V Kohli,caught,PSP Handscomb,0,2,v India,Pune,India,23 Feb 2017,Test # 2250,starc-wkt-145,"he's sucked him in! Starc, you beauty. The most in-form batsman in the world gone second ball. And it's a terribly soft dismissal. Kohli chases after a full and wide delivery and nicks off to first slip. Simple catch. But we're waiting to see if it's a legal delivery. Has Starc kept his front foot behind the line? Yes he has. What an over from Australia's spearhead.",,slip-cordon,"145. V Kohli c PSP Handscomb b Starc
Test Match#: 35.0: v India at Pune in 2017 (1st innings)",Starc,14.4
36,146,A Mukund,lbw,,0,1,v India,Bengaluru,India,4 Mar 2017,Test # 2251,starc-wkt-146,"and Abhinav has played all across a straight full toss. It looks to me like it is misis9ng leg, but the umpire has given him and India have not reviewed it. Back to the ball then: Starc is really good but this is a poor shot from Abhinav. Starc goes for the yorker, but ends up bowling a full toss on the pads. Abhinav doesn't play straight. He goes across it. Misses it. Hit in front of leg. It was more reviewable than anything India reviewed in Pune, and I say that without watching any replays. I stand corrected: the replays show it to be hitting the leg stump. Don't know how the projection made it swing, though. On a third look, the HawkEye is correct. The ball swung before it hit the pad. poor shot, though.",,,"146. A Mukund lbw  Starc
Test Match#: 36.0: v India at Bengaluru in 2017 (1st innings)",Starc,2.5
36,147,AM Rahane,lbw,,52,3,v India,Bengaluru,India,4 Mar 2017,Test # 2251,starc-wkt-147,"not given out on this lbw shout and Australia have reviewed it. Full and straight, and I think umpire Llong has not given this out suspecting an inside edge. Replays show no inside edge. So down to the projection now. Pitches leg, swings to straighten a touch, and is going to hit the leg stump. Another decision reversed, and Australia have their breakthrough. Don't forget what an innings this has been from Rahane under pressure. He has brought India back into this contest.",,,"147. AM Rahane lbw  Starc
Test Match#: 36.0: v India at Bengaluru in 2017 (2nd innings)",Starc,84.3
36,148,KK Nair,bowled,,0,3,v India,Bengaluru,India,4 Mar 2017,Test # 2251,starc-wkt-148,"bowled him. Starc is on a hat-trick. The big man is bringing Australia back. Nair out for a golden duck at his home ground. Starc is on fire. Loose shot first up. Starc is full, swinging it, bowling fast, and Nair looks to play a big drive. The ball swings and the inside edge cannons into the middle stump. Oh what a Test.",,,"148. KK Nair b  Starc
Test Match#: 36.0: v India at Bengaluru in 2017 (2nd innings)",Starc,84.4
37,149,AN Cook,caught,PSP Handscomb,2,1,v England,Brisbane,Australia,23 Nov 2017,Test # 2282,starc-wkt-149,"edged and gone! Cook had no choice but to play the line, but the ball kissed the edge with a hint of outswing, and comfortably pouched by Handscomb at first slip!.",,slip-cordon,"149. AN Cook c PSP Handscomb b Starc
Test Match#: 37.0: v England at Brisbane in 2017 (1st innings)",Starc,2.4
37,150,DJ Malan,caught,SE Marsh,56,1,v England,Brisbane,Australia,23 Nov 2017,Test # 2282,starc-wkt-150,"and there's the breakthrough! The short ball brings the moment Australia needed. Couldn't get over this pull, takes the top edge and offers a simple catch to Marsh at deep square.",Yes,,"150. DJ Malan c SE Marsh b Starc
Test Match#: 37.0: v England at Brisbane in 2017 (1st innings)",Starc,102.2
