"TestMatchNumber","Wicket","Batter","dismissalMode","Fielder","Runs","innings","opponent","venue","country","matchDate","match","video","description","Milestone","fieldingPosition","wktDetails","player","overs"
"28.0","145.0","KTGD Prasad","caught","STR Binny","6","4","v Sri Lanka","Colombo (SSC)","Sri lanka","28 Aug 2015","Test # 2179","ashwin-wkt-145","goes straight up, and Binny takes the reverse cup at mid-off, I think. This was always on the cards, with the tailending trying to hit every ball into the neighboring country. This time he gets under it a little too much. Handsome height, but no distance at all.","","InField","145. KTGD Prasad c STR Binny b Ashwin
Test Match#: 28.0: v Sri Lanka at Colombo (SSC) in 2015 (2nd innings)","Ashwin","83.5"
"29.0","146.0","S van Zyl","lbw","","5","2","v South Africa","Mohali","India","5 Nov 2015","Test # 2186","ashwin-wkt-146","here comes the one! He has not played a shot at that and he is dead. van Zyl can't Zyl. This was tossed up on off, and strangely, the batsman lets it go through. Probably he was expecting it to turn away or maybe he just misread the line. Whatever it was, a big big error. India have one in the bag..","","","146. S van Zyl lbw  Ashwin
Test Match#: 29.0: v South Africa at Mohali in 2015 (1st innings)","Ashwin","6.4"
"29.0","147.0","D Elgar","caught","RA Jadeja","37","2","v South Africa","Mohali","India","5 Nov 2015","Test # 2186","ashwin-wkt-147","oh, Elgar has given it away by going for a slog against the turn and he's caught at backward point! It was a conventional offspinner on middle and leg, on length, and Elgar heaved to go against the spin, but got a leading edge for an easy catch to Jadeja who hardly moved.","","InField","147. D Elgar c RA Jadeja b Ashwin
Test Match#: 29.0: v South Africa at Mohali in 2015 (1st innings)","Ashwin","37.4"
"29.0","148.0","HM Amla","stumped","","43","2","v South Africa","Mohali","India","5 Nov 2015","Test # 2186","ashwin-wkt-148","oh, they've got the other one, Amla is beaten as he comes out of the crease and the ball bounces off Saha to hit off stump and he's stumped! Amla came way out of the crease to take the ball on the full, it turned from length and sneaked through the gap between bat and pad as Amla drove, Saha could not collect the ball but it went off his chest to hit top of off and there went the bail!.","","","148. HM Amla stumped  Ashwin
Test Match#: 29.0: v South Africa at Mohali in 2015 (1st innings)","Ashwin","45.2"
"29.0","149.0","DJ Vilas","caught","RA Jadeja","1","2","v South Africa","Mohali","India","5 Nov 2015","Test # 2186","ashwin-wkt-149","another one - that's two in the over for Ashwin as Vilas top-edges the ball to backward square leg! Tossed up outside off, Vilas goes for the sweep and the ball takes a top edge to got high behind square. It hasn't gone straight to Jadeja so he runs back and tumbles but catches with both hands.","","InField","149. DJ Vilas c RA Jadeja b Ashwin
Test Match#: 29.0: v South Africa at Mohali in 2015 (1st innings)","Ashwin","45.6"
"29.0","150.0","Imran Tahir","caught","CA Pujara","4","2","v South Africa","Mohali","India","5 Nov 2015","Test # 2186","ashwin-wkt-150","pops up again and this time the umpire agrees. That is a five-for for Ashwin and his 150th Test wicket too. This is on a length and turns and bounces past the inside edge, possibly takes the inside edge, then hits the thigh pad to lob up for the fielder..","Yes","","150. Imran Tahir c CA Pujara b Ashwin
Test Match#: 29.0: v South Africa at Mohali in 2015 (1st innings)","Ashwin","67.6"
"29.0","151.0","F du Plessis","caught","AM Rahane","1","4","v South Africa","Mohali","India","5 Nov 2015","Test # 2186","ashwin-wkt-151","Ashwin now, South Africa two down early in the third over, lovely delivery, tossed up, drifting away, ending on off, straightening, Faf pushing, and the edge carrying nicely to slip.","","slip-cordon","151. F du Plessis c AM Rahane b Ashwin
Test Match#: 29.0: v South Africa at Mohali in 2015 (2nd innings)","Ashwin","2.2"
"29.0","152.0","S van Zyl","caught","AM Rahane","36","4","v South Africa","Mohali","India","5 Nov 2015","Test # 2186","ashwin-wkt-152","India closing this out now, turn again for Ashwin, angles it in to the left hander, gets it to kick away and it is another comfortable catch for Rahane at slip, van Zyl playing with a closed face, trying to push to leg.","","slip-cordon","152. S van Zyl c AM Rahane b Ashwin
Test Match#: 29.0: v South Africa at Mohali in 2015 (2nd innings)","Ashwin","36.2"
"29.0","153.0","DW Steyn","caught","M Vijay","2","4","v South Africa","Mohali","India","5 Nov 2015","Test # 2186","ashwin-wkt-153","Steyn departs, takes a tossed up ball from well outside off, and has a slog, the ball stays up for quite a while but Vijay has it covered as he comes in from long on.","","Outfield","153. DW Steyn c M Vijay b Ashwin
Test Match#: 29.0: v South Africa at Mohali in 2015 (2nd innings)","Ashwin","38.2"
"30.0","154.0","S van Zyl","lbw","","10","1","v South Africa","Bengaluru","India","14 Nov 2015","Test # 2188","ashwin-wkt-154","you don't need the pitch to do your dirty work when you are in the form Ashwin is in. Beautiful delivery - in that it has no tricks. Absolutely nothing. Just a straight ball, tossed up to let the batsman's nerves fester, pitched on middle and on a good length to make sure he has to play. Van Zyl, as his team-mates had done in Mohali and failed - plays for the turn and is rapped in front of the stumps. Simple enough call for umpire Kettleborough.","","","154. S van Zyl lbw  Ashwin
Test Match#: 30.0: v South Africa at Bengaluru in 2015 (1st innings)","Ashwin","7.2"
"30.0","155.0","F du Plessis","caught","CA Pujara","0","1","v South Africa","Bengaluru","India","14 Nov 2015","Test # 2188","ashwin-wkt-155","Puj has taken an absolute blinder, but the umpires are asking a bewildered du Plessis to wait. The soft signal is out! Things happening the moment the in-form bowler is on. And Ashwin has defeated another batsman in the flight. The crowd has erupted into screams of ""ABD."" (But Amla is their No. 4) Faf was down the track, trying to take advantage of his ners to get off the mark. But the ball dipped on him, the batsman went on with his flick, and gets an inside edge. The ball goes almost hugging the turf, Puj has to stay low, get lower and he has taken it in his fingertips. There seems to be some about of the ball not under the fingers, but the third ump punches the red light..","","","155. F du Plessis c CA Pujara b Ashwin
Test Match#: 30.0: v South Africa at Bengaluru in 2015 (1st innings)","Ashwin","7.5"
"30.0","156.0","JP Duminy","caught","AM Rahane","15","1","v South Africa","Bengaluru","India","14 Nov 2015","Test # 2188","ashwin-wkt-156","Rahane, he does not drop anything! This was coming low, he had to push forward, go to his left a touch too, and shovel the ball up into his hands. Not even the slightest hint of doubt. Duminy was on the back foot again, trying to play that push through the covers. But he was a little too legside of the ball, I think, and this one turned. Took the outside edge and the record-breaking Rahane proves his mettle again.","","InField","156. JP Duminy c AM Rahane b Ashwin
Test Match#: 30.0: v South Africa at Bengaluru in 2015 (1st innings)","Ashwin","34.6"
"30.0","157.0","M Morkel","caught","STR Binny","22","1","v South Africa","Bengaluru","India","14 Nov 2015","Test # 2188","ashwin-wkt-157","top edge, it's a steepler and Stuart Binny has taken a blinder! Spreads his hands at the outfield and revels in his success. This is a tossed up delivery with a hint of room. Nice and slow too to get the tailender to lose his head and swipe across the line. Which Morkel does. The ball ends up around the long-on area, when it was intended for midwicket. Classic symptom of hitting against the turn. Binny is the man running back, craning his neck back to track the ball. Judges it to perfection and takes with both hands.","","Outfield","157. M Morkel c STR Binny b Ashwin
Test Match#: 30.0: v South Africa at Bengaluru in 2015 (1st innings)","Ashwin","58.5"
"31.0","158.0","S van Zyl","caught","AM Rahane","0","2","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-158","and there is the first! Ashwin strikes. And he has struck relatively early in this session. Fullish length on off, van Zyl looks to defend but gets a thick outside edge which easily carries to Rahane at first slip. Nicely bowled, pitched and that one spun.","","slip-cordon","158. S van Zyl c AM Rahane b Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (1st innings)","Ashwin","3.1"
"31.0","159.0","D Elgar","bowled","","7","2","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-159","the worst ball gets the wicket! India have started excellently well. An inducker wide outside off, Elgar's eye light up seeing the width on offer and he goes for an expansive cut but the ball cuts back in and takes the inside edge. Not the way I saw the first wicket falling but Elgar has chopped on.","","","159. D Elgar b  Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (1st innings)","Ashwin","9.5"
"31.0","160.0","HM Amla","caught","AM Rahane","1","2","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-160","Amla has to go now. Wickets are falling faster than runs are coming at the moment. Good length delivery outside off, Amla goes down early for the sweep but is through the shot too early. The ball hits his arm and then as the bat finishes its swing, the ball hits the back of the bat near the toe end, and lobs up. It bounces off the keeper's shoulder and pops up tamely for Rahane at first slip. Amla tucks his bat under his armpit and walks off, doesn't wait for the umpire to raise the finger. Surprising to see Amla not adjusting to the pace of the pitch, the ball just has not come on to the bat as the batsmen have expected.","","slip-cordon","160. HM Amla c AM Rahane b Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (1st innings)","Ashwin","11.1"
"31.0","161.0","SR Harmer","bowled","","13","2","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-161","carrom ball down leg, what is happening here? Flat down leg but Harmer looks to play this towards the leg side but the ball spins in to him and hits his leg and then onto the stumps. Came on very slowly there. Not a great delivery but with the pitch doing everything, reward is there to be reaped.","","","161. SR Harmer b  Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (1st innings)","Ashwin","27.2"
"31.0","162.0","M Morkel","caught","R Ashwin","1","2","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-162","leading edge and taken by Ashwin! Another five-for for Ashwin. Tossed up on off, a bit of spin and Morkel looks to play against the spin, off the outside half and Ashwin does not have much to do to take the catch. He does so quite well and this is the lowest total India have bowled a side out for..","","return catch","162. M Morkel c R Ashwin b Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (1st innings)","Ashwin","33.1"
"31.0","163.0","S van Zyl","caught","RG Sharma","5","4","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-163","oh no, loose shot. He will not be happy at all. Nicely tossed up from Ashwin, enticing a drive and van Zyl obliges, goes for it but hits it in the air and straight to short cover. After playing out several good balls, he loosely wafts at a playable delivery.","","close-in","163. S van Zyl c RG Sharma b Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (2nd innings)","Ashwin","7.4"
"31.0","164.0","D Elgar","lbw","","18","4","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-164","how is he out? Slider on middle, Elgar comes forward and prods yet again but he gets a thick inside edge on to his pad and then just lobs up for silly point to take. Struck him in front of middle so no edge and that could have been lbw as well. The umpire gives him and India have their first of the day, Elgar does not want to go but that was a huge inside edge. Has to make his way off.","","","164. D Elgar lbw  Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (2nd innings)","Ashwin","17.5"
"31.0","165.0","AB de Villiers","lbw","","9","4","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-165","absolutely plumb. No doubt about the decision, was that the carrom ball? very well done from Ashwin, he has deceived a terrific batsman at the peak of his abilities. pitches on off, moves a hint away from AB who does not pick it and is struck right in front of middle and off. Easy decision for the umpire.","","","165. AB de Villiers lbw  Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (2nd innings)","Ashwin","23.4"
"31.0","166.0","JP Duminy","lbw","","19","4","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-166","and Duminy has to go. Slid straight on and Duminy did not offer a shot, the ball goes on with the arm and strikes Duminy in front of off and middle. The umpire is quick to raise his finger and with that, any hopes of a SA comeback. Regulation offbreak which did not turn. But with a new ball, that happens, did Duminy misjudge that completely? Doesn't matter, he is gone.","","","166. JP Duminy lbw  Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (2nd innings)","Ashwin","81.1"
"31.0","167.0","DJ Vilas","caught","WP Saha","12","4","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-167","given! Another five-for for ashwin, Ashwin has 10 in the game, was there some glove on it? There may have been just a tiny deflection. The umpire thinks and thinks and then raises the finger. Shortish on middle, Vilas plays outside the line but the ball spins down leg and takes a bit of glove, great take by Saha and SA are now 8 down.","","Keeper","167. DJ Vilas c WP Saha b Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (2nd innings)","Ashwin","81.6"
"31.0","168.0","K Rabada","caught","V Kohli","6","4","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-168","edged and gone this time. Kohli is happy, he has taken one. Full delivery on off, a hint of turn which is enough to take the outside edge of Rabada's bat. Kohli at gully takes it in front of his stomach..","","close-in","168. K Rabada c V Kohli b Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (2nd innings)","Ashwin","87.4"
"31.0","169.0","M Morkel","bowled","","4","4","v South Africa","Nagpur","India","25 Nov 2015","Test # 2189","ashwin-wkt-169","bowled im. Ashwin gets seven. And India take the series. SA's nine-year record ends. May have been the carrom ball or the slider but the ball drifts on and snakes through the gap between bat and pad to clatter into leg stump. Morkel did not pick that. India complete a 124-run victory and an unassailable 2-0 series lead going to Delhi.","","","169. M Morkel b  Ashwin
Test Match#: 31.0: v South Africa at Nagpur in 2015 (2nd innings)","Ashwin","89.5"
"32.0","170.0","KJ Abbott","lbw","","4","2","v South Africa","Delhi","India","3 Dec 2015","Test # 2191","ashwin-wkt-170","lbw! Ashwin finally has one as well. Abbott went on the back foot this time to a ball that pitched just outside off and went straight on with the arm. He tried to defend but missed and was hit plumb in front.","","","170. KJ Abbott lbw  Ashwin
Test Match#: 32.0: v South Africa at Delhi in 2015 (1st innings)","Ashwin","37.5"
"32.0","171.0","Imran Tahir","caught","KL Rahul (sub)","1","2","v South Africa","Delhi","India","3 Dec 2015","Test # 2191","ashwin-wkt-171","another slog from Tahir and another mis-hit, lofting the ball towards deep midwicket, Rahul rushes in to catch the ball and then has to backpedal to get under the ball, he is moving back swiftly as the ball reaches him and falls over as he catches it..","","Outfield","171. Imran Tahir c KL Rahul (sub) b Ashwin
Test Match#: 32.0: v South Africa at Delhi in 2015 (1st innings)","Ashwin","49.3"
"32.0","172.0","D Elgar","caught","AM Rahane","4","4","v South Africa","Delhi","India","3 Dec 2015","Test # 2191","ashwin-wkt-172","caught at slip! Ashwin strikes with the new ball. Elgar stays in his crease, and drives forward at a flighted ball that drifts into him from around the wicket, pitches on middle and spins away sharply from the left-hander. He wasn't close to the pitch of the ball and Rahane caught the outside edge at first slip.","","slip-cordon","172. D Elgar c AM Rahane b Ashwin
Test Match#: 32.0: v South Africa at Delhi in 2015 (2nd innings)","Ashwin","3.6"
"32.0","173.0","T Bavuma","bowled","","34","4","v South Africa","Delhi","India","3 Dec 2015","Test # 2191","ashwin-wkt-173","bowled him! Bavuma has lost his off stump. Muted celebrations from India, but isn't that a superb ball from Ashwin? Lovely flight outside off stump, drifts into the right-hander and then straightens past the outside edge of Bavuma's back-foot defence. After lots of blocking, he's undone again because he leaves his off stump exposed while defending from the crease. He's played really well though, considering he was opening for the first time in this Test.","","","173. T Bavuma b  Ashwin
Test Match#: 32.0: v South Africa at Delhi in 2015 (2nd innings)","Ashwin","42.4"
"32.0","174.0","JP Duminy","lbw","","0","4","v South Africa","Delhi","India","3 Dec 2015","Test # 2191","ashwin-wkt-174","LBW! That is plumb, AB watches the resistance crumble. Duminy goes back and across and is hit in front of middle and leg. That would have gone on to clip leg stump. Not as plumb as I thought on first glance but out enough. That ball kept a bit low.","","","174. JP Duminy lbw  Ashwin
Test Match#: 32.0: v South Africa at Delhi in 2015 (2nd innings)","Ashwin","124.2"
"32.0","175.0","AB de Villiers","caught","RA Jadeja","43","4","v South Africa","Delhi","India","3 Dec 2015","Test # 2191","ashwin-wkt-175","he's got him! He's got AB, that has to be the game. AB's defence has been broken by a sharp, spinning and bouncing offbreak. That ball spat, viciously from a good length, rearing up at AB who had moved across his crease to defend. It pinged off those battered gloves and popped up to leg slip. Ecstasy for India. AB falls off his 297th delivery.","Yes","close-in","175. AB de Villiers c RA Jadeja b Ashwin
Test Match#: 32.0: v South Africa at Delhi in 2015 (2nd innings)","Ashwin","139.1"
"32.0","176.0","M Morkel","bowled","","2","4","v South Africa","Delhi","India","3 Dec 2015","Test # 2191","ashwin-wkt-176","bowled him! Ashwin has taken the final wicket, fittingly, to complete a five-for! Huge celebrations break out in the middle and in the stumps. Morkel left the ball go outside off but it did not spin away, it went on with the arm from around the wicket and clipped off stump.","","","176. M Morkel b  Ashwin
Test Match#: 32.0: v South Africa at Delhi in 2015 (2nd innings)","Ashwin","143.1"
"33.0","177.0","R Chandrika","caught","WP Saha","31","3","v West Indies","North Sound","West Indies","21 Jul 2016","Test # 2207","ashwin-wkt-177","very good work from bowler and keeper. Loads more revs on the ball, and the seam whirs around, while being bolt upright and pointing at leg slip. Chandrika is sucked into playing a flick shot on the front foot, and that's when the ball dips, seems to take an inside edge, brushes the pad and goes through to the wicketkeeper. Saha doesn't take it on the first grab, but he recovers it on the third..","","Keeper","177. R Chandrika c WP Saha b Ashwin
Test Match#: 33.0: v West Indies at North Sound in 2016 (2nd innings)","Ashwin","35.5"
"33.0","178.0","J Blackwood","caught","V Kohli","0","3","v West Indies","North Sound","West Indies","21 Jul 2016","Test # 2207","ashwin-wkt-178","taken at short midwicket, and a pair for Blackwood. Gorgeous bowling from Ashwin again, giving the ball flight to draw the batsman forward and to make him think he can attack it. But then he makes it dip, which means when Blackwood plays the flick even with the roll of the wrists the ball goes up in the air. Good on Kohli to keep a short midwicket, it's him at that position, diving away to his left.","","InField","178. J Blackwood c V Kohli b Ashwin
Test Match#: 33.0: v West Indies at North Sound in 2016 (2nd innings)","Ashwin","37.5"
"33.0","179.0","MN Samuels","bowled","","50","3","v West Indies","North Sound","West Indies","21 Jul 2016","Test # 2207","ashwin-wkt-179","ripper! Samuels has played down the wrong line, worried about a repetition of big spinning offbreak earlier in the over. Tosses it up outside off, the drift away from the bat does Samuels in. Otherwise the turn would have been countered by the full face of the bat. As such the ball pitches further away from him outside off and beats his outside edge.","","","179. MN Samuels b  Ashwin
Test Match#: 33.0: v West Indies at North Sound in 2016 (2nd innings)","Ashwin","41.5"
"33.0","180.0","RL Chase","caught","KL Rahul (sub)","8","3","v West Indies","North Sound","West Indies","21 Jul 2016","Test # 2207","ashwin-wkt-180","gorgeous bowling again! Dip this time to knock Chase out. He was lunging forward, prepared to block with hard hands. Had he reached the pitch of the ball, he may well have. But this one eludes him and is therefore able to turn, bounce, take the top of the bat and settle in KL Rahul's hands. Sharp, low catch from the substitute.","","","180. RL Chase c KL Rahul (sub) b Ashwin
Test Match#: 33.0: v West Indies at North Sound in 2016 (2nd innings)","Ashwin","45.4"
"33.0","181.0","JO Holder","bowled","","16","3","v West Indies","North Sound","West Indies","21 Jul 2016","Test # 2207","ashwin-wkt-181","that will feel sweet! First five-for outside Asia. Second time he has a hundred and a five-for in the same match. Come hit me, the ball says as he lobs it up outside off, Holder falls into the trap, goes for the cover drive, leaves a big gap between bat and pad and the leg stump takes a beating.","","","181. JO Holder b  Ashwin
Test Match#: 33.0: v West Indies at North Sound in 2016 (2nd innings)","Ashwin","53.2"
"33.0","182.0","D Bishoo","caught","CA Pujara","45","3","v West Indies","North Sound","West Indies","21 Jul 2016","Test # 2207","ashwin-wkt-182","whipped straight at midwicket. Tossed up on the pads, Bishoo goes for another aggressive stroke and doesn't mind the field. Pujara was there, and it went straight to him.","","InField","182. D Bishoo c CA Pujara b Ashwin
Test Match#: 33.0: v West Indies at North Sound in 2016 (2nd innings)","Ashwin","77.3"
"33.0","183.0","ST Gabriel","bowled","","4","3","v West Indies","North Sound","West Indies","21 Jul 2016","Test # 2207","ashwin-wkt-183","plays inside the line and gets his off stump pegged back. That is India's first innings win in the West Indies. A shortish ball pitches outside off and is virtually allowed to go past him by Gabriel playing down the wrong line.","","","183. ST Gabriel b  Ashwin
Test Match#: 33.0: v West Indies at North Sound in 2016 (2nd innings)","Ashwin","77.6"
"34.0","184.0","J Blackwood","lbw","","62","1","v West Indies","Kingston","West Indies","30 Jul 2016","Test # 2211","ashwin-wkt-184","Ashwin has struck in the last over before lunch but I think this is turning too much to be out lbw. I am afraid this is not the smartest decision. This offbreak has hit him in front, but is turning appreciably. You rarely see them given out lbw. Back to what happened, though. Nicely tossed up, dips on him, is not in his driving range so Blackwood defends. This turns sharply from just outside off, seems to have beaten the inside edge. Given by Aleem Dar. Hawkeye says this is kissing the outside of the top of the leg stump. Oh well.","","","184. J Blackwood lbw  Ashwin
Test Match#: 34.0: v West Indies at Kingston in 2016 (1st innings)","Ashwin","25.3"
"34.0","185.0","MN Samuels","caught","KL Rahul","37","1","v West Indies","Kingston","West Indies","30 Jul 2016","Test # 2211","ashwin-wkt-185","beautiful bowling. Samuels falls after a promising start to the innings. Wonderful bowling, though. He tosses this up higher after being hit for the six. And this one dips on him, and Samuels's front foot is stuck after his initial movement. The dip, though, requires him to be further down the pitch to play a forceful shot. Now that there is distance between bat and ball, there is enough time for it to turn, take the inside edge and lob up for a simple catch to short leg.","","close-in","185. MN Samuels c KL Rahul b Ashwin
Test Match#: 34.0: v West Indies at Kingston in 2016 (1st innings)","Ashwin","29.3"
"34.0","186.0","SO Dowrich","caught","WP Saha","5","1","v West Indies","Kingston","West Indies","30 Jul 2016","Test # 2211","ashwin-wkt-186","strange dismissal. Not sure of his off stump there. Dowrich sees this offbreak is short and outside off so makes up his mind to leave it alone. Then he sees the ball turn, and feels compelled to protect his stump. the belated and uncommitted attempt to play at it results in results in his toe-ending it through to Saha. Oh the replays show his attempt to play at this is uncommitted because his bat is stuck momentarily in the flap of the pad on its downswing.","","Keeper","186. SO Dowrich c WP Saha b Ashwin
Test Match#: 34.0: v West Indies at Kingston in 2016 (1st innings)","Ashwin","35.1"
"34.0","187.0","D Bishoo","caught","S Dhawan","12","1","v West Indies","Kingston","West Indies","30 Jul 2016","Test # 2211","ashwin-wkt-187","and Ashwin has another. Bishoo loses patience. The backward short leg has just moved to short fine leg. This is tossed up teasingly outside off, Bishoo finally goes for the sweep, and Ashwin's bounce takes the top edge for a simple semi-skier for Dhawan at short fine leg.","","Outfield","187. D Bishoo c S Dhawan b Ashwin
Test Match#: 34.0: v West Indies at Kingston in 2016 (1st innings)","Ashwin","43.3"
"34.0","188.0","JO Holder","caught","KL Rahul","13","1","v West Indies","Kingston","West Indies","30 Jul 2016","Test # 2211","ashwin-wkt-188","Five-for No. 18 in 34 Tests. Holder looks to leave his crease to come to the pitch of the ball, but he has made a highly tentative half movement forward. Ashwin needs to second invitations to turn the ball back in, take the inside edge onto the pad and take another bat-pad wicket.","","close-in","188. JO Holder c KL Rahul b Ashwin
Test Match#: 34.0: v West Indies at Kingston in 2016 (1st innings)","Ashwin","45.5"
"34.0","189.0","J Blackwood","caught","CA Pujara","63","3","v West Indies","Kingston","West Indies","30 Jul 2016","Test # 2211","ashwin-wkt-189","it must have been good but it's over now. Good while it lasted, but didn't last long enough to change the course of the Test. Ashwin - hit for a four and six already by Blackwood - shows he is too good for one-dimensional batting in Test cricket. Every time he has slowed the ball down, he has had Blackwood either jabbing or groping. This time the ball dips to create gap between the bat and the pitch of the ball, it then turns to take the inside edge of the bat onto the pad, and Pujara dives forward and to his left at short leg to take a sensational catch centimetres from the ground. Umpire Gould rules the catch clean without the help of replays. And clean it is.","","close-in","189. J Blackwood c CA Pujara b Ashwin
Test Match#: 34.0: v West Indies at Kingston in 2016 (2nd innings)","Ashwin","33.3"
"35.0","190.0","KC Brathwaite","caught","WP Saha","64","2","v West Indies","Gros Islet","West Indies","9 Aug 2016","Test # 2215","ashwin-wkt-190","Brathwaite has been caught down the leg side. WI's overnight batsmen (or rather the batsmen from the second day) have been dismissed within the first hour. Pitches on middle and breaks down the leg side with extra bounce. The opener attempts a leg-side tickle. The ball kisses the glove and Saha gobbles it up smartly.","","Keeper","190. KC Brathwaite c WP Saha b Ashwin
Test Match#: 35.0: v West Indies at Gros Islet in 2016 (1st innings)","Ashwin","58.1"
"35.0","191.0","ML Cummins","caught","WP Saha","0","2","v West Indies","Gros Islet","West Indies","9 Aug 2016","Test # 2215","ashwin-wkt-191","turn and bounce accounts for Cummins. Tossed up on off and breaks away, Cummins prods and nicks it, Saha completing another smart catch, grabbing it in front of his chest this time. It just flicked the glove on its way to the keeper. Falls for a 21-ball duck.","","Keeper","191. ML Cummins c WP Saha b Ashwin
Test Match#: 35.0: v West Indies at Gros Islet in 2016 (1st innings)","Ashwin","102.3"
"35.0","192.0","AS Joseph","caught","Mohammed Shami","0","4","v West Indies","Gros Islet","West Indies","9 Aug 2016","Test # 2215","ashwin-wkt-192","Ashwin lodges himself into the wickets column now. Joseph bags a pair on debut. Ashwin lobs this offbreak up on middle. Invites the big hit from Joseph. He shovels it in the air. Skied off the inside half. Shami initially misjudged it running in from the deep. He then recovers, dives forward, and completes the low catch at midwicket. Ashwin has a wry smile on his face. India one away from wrapping up the series.","","InField","192. AS Joseph c Mohammed Shami b Ashwin
Test Match#: 35.0: v West Indies at Gros Islet in 2016 (2nd innings)","Ashwin","42.1"
"36.0","193.0","DM Bravo","bowled","","10","1","v West Indies","Port of Spain","West Indies","18 Aug 2016","Test # 2218","ashwin-wkt-193","what a comeback by Ashwin! This is as good a delivery as you will see for an offspinner. Drift and turn beats Bravo. This one pitches on middle, by which time Bravo is already committed into a defensive shot, but he doesn't account for the ball that spins past his bat face to hit off stump. The bat was facing midwicket as he looked to push at that delivery..","","","193. DM Bravo b  Ashwin
Test Match#: 36.0: v West Indies at Port of Spain in 2016 (1st innings)","Ashwin","14.4"
"37.0","194.0","TWM Latham","lbw","","58","2","v New Zealand","Kanpur","India","22 Sep 2016","Test # 2221","ashwin-wkt-194","goes straight on! These aren't tricks, folks. This is pure skill from Ashwin. Putting a lot more body into his action, which helps him drift the ball into the left-hander from around the stumps. And that drift happens late. Latham is prodding forward, defending outside the line and his front pad is ripe for attack.","","","194. TWM Latham lbw  Ashwin
Test Match#: 37.0: v New Zealand at Kanpur in 2016 (1st innings)","Ashwin","51.5"
"37.0","195.0","KS Williamson","bowled","","75","2","v New Zealand","Kanpur","India","22 Sep 2016","Test # 2221","ashwin-wkt-195","he makes sure it needs a bit of magic to get him out, and Ashwin has produced it. You little beauty! He had to go back, because the length was a touch short. It was quite a distance outside off too, so he wouldn't have expected to be bowled. Williamson was shaping to pat it through cover, but Ashwin has given this so much rip and the pitch gives it a bit of love too. As good a dismissal as an offspinner can hope.","","","195. KS Williamson b  Ashwin
Test Match#: 37.0: v New Zealand at Kanpur in 2016 (1st innings)","Ashwin","55.4"
"37.0","196.0","MJ Santner","caught","WP Saha","32","2","v New Zealand","Kanpur","India","22 Sep 2016","Test # 2221","ashwin-wkt-196","gets him first ball after lunch! Seems harsh to call it a mistake, but Santner was never going to reach the pitch of this good length ball so him going forward and prodding at it was a low-percentage shot. Made worse by the turn off the pitch. Kisses the outside edge and Saha takes an outstanding catch, staying low and moving to his left.","","Keeper","196. MJ Santner c WP Saha b Ashwin
Test Match#: 37.0: v New Zealand at Kanpur in 2016 (1st innings)","Ashwin","91.1"
"37.0","197.0","BJ Watling","caught","R Ashwin","21","2","v New Zealand","Kanpur","India","22 Sep 2016","Test # 2221","ashwin-wkt-197","caught and bowled! Kanpur roars. Four wickets in 10 balls for India's super spinners. Slowed it down beautifully. Watling was coming down the pitch, and yet the ball dipped on him. The cover drive took the inside edge and popped back to the bowler. Ashwin dives to his right and takes it well.","","return catch","197. BJ Watling c R Ashwin b Ashwin
Test Match#: 37.0: v New Zealand at Kanpur in 2016 (1st innings)","Ashwin","95.5"
"37.0","198.0","MJ Guptill","caught","M Vijay","0","4","v New Zealand","Kanpur","India","22 Sep 2016","Test # 2221","ashwin-wkt-198","goes to sweep, but I think an inside edge has lobbed off his pads to silly point. Umpire Kettleborough takes his time to decide, and makes a superb call as the replays indicate. Guptill had seen wide open spaces deep on the leg side and looked to target them. But he didn't quite have the room as Ashwin tossed this delivery up around the fifth stump. And he was a little too close to the ball to pull off a shot that needs room.","","InField","198. MJ Guptill c M Vijay b Ashwin
Test Match#: 37.0: v New Zealand at Kanpur in 2016 (2nd innings)","Ashwin","3.1"
