TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
14,58,HM Amla,caught,PSP Handscomb,27,1,v South Africa,Johannesburg,South Africa,30 Mar 2018,Test # 2302,cummins-wkt-58,"140kph, outswing, edge and a sensational flying catch by Handscomb at second slip. Length ball swings away late as Amla looks to crash through the line on the up. No feet from him. It's a thick edge and he looks like he might get away with it, but Handscomb takes a quick step to his right and leaps to take it two-handed, followed by a tumble.",,slip-cordon,"58. HM Amla c PSP Handscomb b Cummins
Test Match#: 14.0: v South Africa at Johannesburg in 2018 (1st innings)",Cummins,44.4
14,59,AK Markram,caught,MR Marsh,152,1,v South Africa,Johannesburg,South Africa,30 Mar 2018,Test # 2302,cummins-wkt-59,"the second time he has got out like that after a sensational hundred in the series! Back of a length outside off, Markram goes back, and carves a dab to gully. Not quite in control of that shot. It was a back of a length, moving away, and he chose to dab it fine. He has been scoring with that shot right through the series, a good low catch from gully..",,close-in,"59. AK Markram c MR Marsh b Cummins
Test Match#: 14.0: v South Africa at Johannesburg in 2018 (1st innings)",Cummins,70.5
14,60,F du Plessis,lbw,,0,1,v South Africa,Johannesburg,South Africa,30 Mar 2018,Test # 2302,cummins-wkt-60,"he leaves an inducker and Faf leaves! Struck outside off, and the umpire Llong's decision comes even before the appeal. It was full and swinging back in prodigiously. Faf left, then saw that movement, tried to bring his bat down but his body twirled into a half-duck instead, that's how his instinct took over. He chats with AB, but no review. That looked out..",,,"60. F du Plessis lbw  Cummins
Test Match#: 14.0: v South Africa at Johannesburg in 2018 (1st innings)",Cummins,70.6
14,61,KA Maharaj,caught,TD Paine,45,1,v South Africa,Johannesburg,South Africa,30 Mar 2018,Test # 2302,cummins-wkt-61,"oh, dear. Maharaj can give you a lot of nerves especially if he's batting with a partner in the 90s. This is a wide slash outside off, can't get any control and gets a big nick to the keeper. He's done his job though, excellent knock..",,Keeper,"61. KA Maharaj c TD Paine b Cummins
Test Match#: 14.0: v South Africa at Johannesburg in 2018 (1st innings)",Cummins,136.4
14,62,M Morkel,caught,PSP Handscomb,0,1,v South Africa,Johannesburg,South Africa,30 Mar 2018,Test # 2302,cummins-wkt-62,"Oh, dear. Anticlimax! Temba can't get a century. You have to feel for him as he looks up and walks off. This was a shortish delivery angling in from around the stumps, it's the uncomfortable length for Morne who fends with an angled bat, superbly taken diving across to the right at second slip. That's five wickets for Cummins. He'll be on a hat-trick when he comes out to bowl in the second innings .",,slip-cordon,"62. M Morkel c PSP Handscomb b Cummins
Test Match#: 14.0: v South Africa at Johannesburg in 2018 (1st innings)",Cummins,136.5
14,63,AK Markram,caught,PSP Handscomb,37,3,v South Africa,Johannesburg,South Africa,30 Mar 2018,Test # 2302,cummins-wkt-63,"Cummins finds the outside edge, and it's of the in-form batsman. A length ball, probing him in the channel outside off. Markram pushes forward and gets an outside edge that's taken at second slip by Handscomb.",,slip-cordon,"63. AK Markram c PSP Handscomb b Cummins
Test Match#: 14.0: v South Africa at Johannesburg in 2018 (2nd innings)",Cummins,18.1
14,64,AB de Villiers,caught,TD Paine,6,3,v South Africa,Johannesburg,South Africa,30 Mar 2018,Test # 2302,cummins-wkt-64,bounce again accounts for another batsman. Did that kick up off one of the cracks? It was a length ball but gets up like a bouncer. De Villiers is already getting in line to punch that ball and is suddenly taken aback. Does all he can to try and get out of the way but the ball nips back in to find the outside edge of the high part of the bat. Paine snaffles the catch.,,Keeper,"64. AB de Villiers c TD Paine b Cummins
Test Match#: 14.0: v South Africa at Johannesburg in 2018 (2nd innings)",Cummins,34.2
14,65,F du Plessis,caught,PSP Handscomb,120,3,v South Africa,Johannesburg,South Africa,30 Mar 2018,Test # 2302,cummins-wkt-65,"good catch. Another top one from Handscomb at second slip. After a long time, Faf goes forward at a length ball and gets exactly what he's been fearing - one that climbs. Gets it off the shoulder and it lobs to Handscomb's right. He leaps two-handed to snap it up. A solid, brave knock from Faf after averaging less than 10 in the series coming into this Test.",,slip-cordon,"65. F du Plessis c PSP Handscomb b Cummins
Test Match#: 14.0: v South Africa at Johannesburg in 2018 (2nd innings)",Cummins,88.4
14,66,Q de Kock,lbw,,4,3,v South Africa,Johannesburg,South Africa,30 Mar 2018,Test # 2302,cummins-wkt-66,that's plumb. But de Kock reviews straightaway. Pushed across on a fullish length around off and then straightening to hit him in front of middle. No inside edge on the attempted flick and taking out the top of middle.,,,"66. Q de Kock lbw  Cummins
Test Match#: 14.0: v South Africa at Johannesburg in 2018 (2nd innings)",Cummins,90.5
15,67,V Kohli,caught,UT Khawaja,3,1,v India,Adelaide,Australia,6 Dec 2018,Test # 2333,cummins-wkt-67,"absolutely stunning by Khawaja at gully! What a huge, huge moment in the Test. This is full and angling away, Kohli can't resist temptation to drive, pushes hard at the delivery. He's done in by a hint of extra bounce. This absolutely flies off the edge and may have beaten Khawaja yet, but he took a step to his left and then put out a full stretch dive to pluck it through his left hand. Screamer, absolute screamer and India are in trouble or what..",,close-in,"67. V Kohli c UT Khawaja b Cummins
Test Match#: 15.0: v India at Adelaide in 2018 (1st innings)",Cummins,10.3
15,68,R Ashwin,caught,PSP Handscomb,25,1,v India,Adelaide,Australia,6 Dec 2018,Test # 2333,cummins-wkt-68,"huge, huge wicket. Gets this to angle in off a length and straighten to take the edge, well pouched at second slip. Huge, huge wicket..",,slip-cordon,"68. R Ashwin c PSP Handscomb b Cummins
Test Match#: 15.0: v India at Adelaide in 2018 (1st innings)",Cummins,73.6
16,69,V Kohli,caught,PSP Handscomb,123,2,v India,Perth,Australia,14 Dec 2018,Test # 2334,cummins-wkt-69,"caught at second slip is it? They check it with the third umpire. Full outside off, he drives hard, gets a thick edge that flies low to second slip, Handscomb diving low to his right has taken it but it's hard to tell whether he got his fingers underneath or it half-volleyed in. The soft signal is out. Nigel Llong needs conclusive evidence to turn it over. It's out! That was so tight. It was hard to tell and Nigel Llong couldn't overturn on what he saw..",,slip-cordon,"69. V Kohli c PSP Handscomb b Cummins
Test Match#: 16.0: v India at Perth in 2018 (1st innings)",Cummins,92.6
16,70,I Sharma,caught,TD Paine,0,4,v India,Perth,Australia,14 Dec 2018,Test # 2334,cummins-wkt-70,"caught behind! It's one to go. Ishant backing away outside leg, a short-of-a-length delivery, a thin top edge as he tries to carve through the off side.",,Keeper,"70. I Sharma c TD Paine b Cummins
Test Match#: 16.0: v India at Perth in 2018 (2nd innings)",Cummins,55.3
16,71,JJ Bumrah,caught,PJ Cummins,0,4,v India,Perth,Australia,14 Dec 2018,Test # 2334,cummins-wkt-71,"there it is! Victory for Australia...Bumrah launches this high in the air, Cummins settles under it in his follow through. Job done.",,return catch,"71. JJ Bumrah c PJ Cummins b Cummins
Test Match#: 16.0: v India at Perth in 2018 (2nd innings)",Cummins,55.6
17,72,GH Vihari,caught,AJ Finch,8,1,v India,Melbourne,Australia,26 Dec 2018,Test # 2337,cummins-wkt-72,"gone, Vihari's done in by bounce. Short ball, superbly-directed, into Vihari and forcing him to play at it. Vihari half-arches out of the way but hasn't quite done a complete job of it. Leaves the hands hanging up and the ball pings the glove as he awkwardly crouches and lobs towards the cordon as second slip moves back to grab it. Patient stay, did his biding but couldn't make it count.",,slip-cordon,"72. GH Vihari c AJ Finch b Cummins
Test Match#: 17.0: v India at Melbourne in 2018 (1st innings)",Cummins,18.5
17,73,MA Agarwal,caught,TD Paine,76,1,v India,Melbourne,Australia,26 Dec 2018,Test # 2337,cummins-wkt-73,"is that gone? Yup, given by the umpire. Agarwal stays put as the Australians go up in appeal. Ian Gould takes what seems like an eternity before raising his finger. Agarwal doesn't review but this has been a great start to his Test career. Coming to the delivery, it was short and angled sharply into Agarwal, who looks for a smart little dab. But with the ball climbing, he can't get on top of it entirely and only manages to send a glove down to the left of Paine who takes it smartly behind the stumps.",,Keeper,"73. MA Agarwal c TD Paine b Cummins
Test Match#: 17.0: v India at Melbourne in 2018 (1st innings)",Cummins,54.5
17,74,CA Pujara,bowled,,106,1,v India,Melbourne,Australia,26 Dec 2018,Test # 2337,cummins-wkt-74,"keeps low and that's the end of Pujara. Ah, that's awful. Pujara can't believe it. Hardly did anything wrong there. Hanging back to a short of a length delivery, barely gets up and goes through the defences to take out the stumps. As with most great stands, one partner follows the other soon after it's broken.",,,"74. CA Pujara b  Cummins
Test Match#: 17.0: v India at Melbourne in 2018 (1st innings)",Cummins,125.4
17,75,GH Vihari,caught,UT Khawaja,13,3,v India,Melbourne,Australia,26 Dec 2018,Test # 2337,cummins-wkt-75,"Vihari has been bounced out by Cummins for the second time in the match. Nasty short ball, 141.2ks, climbs on off, gets too big on Vihari. He lobs it off the shoulder of the bat to Usman Khawaja at gully.",Yes,close-in,"75. GH Vihari c UT Khawaja b Cummins
Test Match#: 17.0: v India at Melbourne in 2018 (2nd innings)",Cummins,12.6
17,76,CA Pujara,caught,MS Harris,0,3,v India,Melbourne,Australia,26 Dec 2018,Test # 2337,cummins-wkt-76,"After bouncing out Vihari, Cummins has Pujara caught at leg gully for a duck with a fuller one. This is nice and straight, attacking the stumps, Pujara can't keep his flick down. He chips it to Harris, who hangs onto a sharp, low catch.",,close-in,"76. CA Pujara c MS Harris b Cummins
Test Match#: 17.0: v India at Melbourne in 2018 (2nd innings)",Cummins,141.2
17,77,V Kohli,caught,MS Harris,0,3,v India,Melbourne,Australia,26 Dec 2018,Test # 2337,cummins-wkt-77,"another one at leg gully! Cummins has both of India's first-innings topscorers caught for ducks at leg gully. Loose shot, it must be said. Short of a length delivery at the thigh. Hard hands as he's a little early on the flick. Closes the face but never really in control of this and it is straight at Harris.",,close-in,"77. V Kohli c MS Harris b Cummins
Test Match#: 17.0: v India at Melbourne in 2018 (2nd innings)",Cummins,14.2
17,78,AM Rahane,caught,TD Paine,1,3,v India,Melbourne,Australia,26 Dec 2018,Test # 2337,cummins-wkt-78,"he's taken down leg side! What is happening here! Cummins has bowled better deliveries for wickets, that's for sure. But he'll take these. And why not, he probably deserved eight in the first innings. Short of a length and down leg side. Rahane looks to shovel it fine, with a horizontal bat, and gets a thin edge. Dips on Paine, but he lunges to his left and holds on.",,Keeper,"78. AM Rahane c TD Paine b Cummins
Test Match#: 17.0: v India at Melbourne in 2018 (2nd innings)",Cummins,14.6
17,79,MA Agarwal,bowled,,42,3,v India,Melbourne,Australia,26 Dec 2018,Test # 2337,cummins-wkt-79,"there's the five-for! Mayank has played on, with the ball staying low once again. Length ball outside off, and Mayank bends his knees to defend as the ball doesn't bounce. But it takes the toe-end of the bat, before ricocheting back onto his stumps. Cummins raises his ball to the crowd as Mayank's debut Test ends with a useful 42.",,,"79. MA Agarwal b  Cummins
Test Match#: 17.0: v India at Melbourne in 2018 (2nd innings)",Cummins,16.1
17,80,RA Jadeja,caught,UT Khawaja,5,3,v India,Melbourne,Australia,26 Dec 2018,Test # 2337,cummins-wkt-80,"leading edge gets pocketed by Khawaja at short point! That's career-best figures for Cummins now. Short ball outside leg stump, and Jadeja looks to flick this fine. But the ball hits his glove, lobs into the off side and Khawaja composes himself to take a soft, diving catch.",,InField,"80. RA Jadeja c UT Khawaja b Cummins
Test Match#: 17.0: v India at Melbourne in 2018 (2nd innings)",Cummins,32.6
19,81,HDRL Thirimanne,caught,M Labuschagne,12,1,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-81,"caught at third slip! Labuschagne pouches it. Almost identical ball to the previous one, full and angled in, it hits the seam and nibbles away, he drives hard at it, gets a thick edge that flies straight to third slip and Labuschagne clutches it to his chest.",,slip-cordon,"81. HDRL Thirimanne c M Labuschagne b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (1st innings)",Cummins,10.2
19,82,ARS Silva,caught,TD Paine,9,1,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-82,"full just outside off, and that's taken a feather edge! Fiery Cummins strikes, finally rewarded for some excellent bowling to Silva. Silva once again half-heartedly moves forward to defend, but a bit of away movement finds his outside edge. Falls for 9, after spending close to ten overs in the centre.",,Keeper,"82. ARS Silva c TD Paine b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (1st innings)",Cummins,42.4
19,83,N Dickwella,caught,KR Patterson,64,1,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-83,"caught at midwicket! Dickwella falls trying to find the rope. It was banged in back of a length, he tries to pull over midwicket who was halfway to the rope, it came off the toe of the bat and flew to Patterson at midwicket who back-pedalled but took a fairly easy catch. His first catch in Tests.",,InField,"83. N Dickwella c KR Patterson b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (1st innings)",Cummins,56.2
19,84,PVD Chameera,caught,KR Patterson,0,1,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-84,"caught at gully! Cummins wraps up the innings. Another short ball, he tries to pull, gets a top edge that balloons straight up to gully and Patterson takes a couple of steps back and another easy catch.",,close-in,"84. PVD Chameera c KR Patterson b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (1st innings)",Cummins,56.4
19,85,FDM Karunaratne,caught,TD Paine,3,3,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-85,"And yes they can! Had a weird feeling about this one, and Cummins - the hero from the first innings - strikes off the day's last ball. Length ball, just outside off, and Karunaratne tries to fend it tentatively. The outswinger takes the outside edge, and there's no way Tim Paine was dropping that. Stumps on day two with Sri Lanka trailing by 162 runs..",,Keeper,"85. FDM Karunaratne c TD Paine b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (2nd innings)",Cummins,5.6
19,86,LD Chandimal,caught,KR Patterson,0,3,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-86,"caught in the gully! What a brute of a ball! 138kph, good length, it climbed steeply off a length and left him, he pressed forward to defend, it comes off the shoulder off the bat and balloons to gully and Patterson jumps up and takes the catch very well above his head!.",,close-in,"86. LD Chandimal c KR Patterson b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (2nd innings)",Cummins,7.2
19,87,BKG Mendis,caught,JA Burns,1,3,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-87,"caught at second slip! He plays a booming drive to a fuller out-swinger, front foot didn't get a long way forward, it wasn't a half-volley but tempting enough, he loses his shape launching into this drive, gets a thick edge, it flies head high to Burns at second slip and he takes the catch easily.",,slip-cordon,"87. BKG Mendis c JA Burns b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (2nd innings)",Cummins,9.1
19,88,ARS Silva,caught,JA Burns,3,3,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-88,"caught at second slip! Brilliant from Cummins and another catch for Burns. He'd been pushing him back and back with fast, back of a length stuff. This is pitched up outside off, enticing the drive, he is lured in, pushes from the crease without good weight transfer, gets the edge and it's straight into the bread basket for Burns. He pouches it easily.",,slip-cordon,"88. ARS Silva c JA Burns b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (2nd innings)",Cummins,17.6
19,89,HDRL Thirimanne,caught,TD Paine,32,3,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-89,"given out caught behind! Thirimanne reviews. Angled in, nipping away, he pushes on the front foot and there's a sound as it flies to Paine. The Australians celebrate. Umpire Erasmus gives it out. There was nothing on hot spot. But a tiny spike on snicko according to the third umpire Michael Gough. But the spike was one frame behind the ball passing bat! The decision remains out!.",,Keeper,"89. HDRL Thirimanne c TD Paine b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (2nd innings)",Cummins,33.3
19,90,MDK Perera,caught,KR Patterson,8,3,v Sri Lanka,Brisbane,Australia,24 Jan 2019,Test # 2343,cummins-wkt-90,"what a screamer! Patterson on debut... what a catch. Oh. My. God. Length ball just outside off, and the batsman tries to drive away from his body. Checks his shot as the ball takes an outside edge, and Patterson displays some epic flying time as he dives to his right from gully... and takes an amazing, one-handed catch at full stretch. #HangTime.",,close-in,"90. MDK Perera c KR Patterson b Cummins
Test Match#: 19.0: v Sri Lanka at Brisbane in 2019 (2nd innings)",Cummins,44.5
20,91,BKG Mendis,bowled,,6,2,v Sri Lanka,Canberra,Australia,1 Feb 2019,Test # 2345,cummins-wkt-91,"what a beauty! Significant inroads for Australia now, and that's a ripper. A back-of-a-length delivery, pitches around off stump, holds its line to beat the outside edge and takes off stump. A lovely delivery..",,,"91. BKG Mendis b  Cummins
Test Match#: 20.0: v Sri Lanka at Canberra in 2019 (1st innings)",Cummins,34.1
20,92,HDRL Thirimanne,caught,PJ Cummins,30,4,v Sri Lanka,Canberra,Australia,1 Feb 2019,Test # 2345,cummins-wkt-92,"caught and bowled! Sensational athleticism from Cummins! This was a quick short ball, gets some extra bounce that gets big on Thirimanne, he tries to fend from in front of his face, it pops up off the shoulder of the bat, it ballooned back down the wicket, Cummins sprinted forward and to his left from his follow through, dives forward and takes the catch inches above the turf..",,return catch,"92. HDRL Thirimanne c PJ Cummins b Cummins
Test Match#: 20.0: v Sri Lanka at Canberra in 2019 (2nd innings)",Cummins,22.4
20,93,C Karunaratne,caught,TD Paine,22,4,v Sri Lanka,Canberra,Australia,1 Feb 2019,Test # 2345,cummins-wkt-93,"caught behind! 138kph, good length wide of off, he is lured into a drive away from his body, he flashed hard, but got a thin edge and it flies straight through to Paine. Easy catch..",,Keeper,"93. C Karunaratne c TD Paine b Cummins
Test Match#: 20.0: v Sri Lanka at Canberra in 2019 (2nd innings)",Cummins,45.4
20,94,MDK Perera,caught,TD Paine,4,4,v Sri Lanka,Canberra,Australia,1 Feb 2019,Test # 2345,cummins-wkt-94,"caught behind! Perfect delivery. Would have got a lot of top order players out. 135kph, good length, fourth stump line, it wobbles away off the seam, he pushes at it from the crease, gets a thin edge through to Paine. The end is near.",,Keeper,"94. MDK Perera c TD Paine b Cummins
Test Match#: 20.0: v Sri Lanka at Canberra in 2019 (2nd innings)",Cummins,49.1
21,95,JC Buttler,caught,CT Bancroft,5,2,v England,Birmingham,England,1 Aug 2019,Test # 2353,cummins-wkt-95,"swerving late, finds the edge - brilliantly taken at third slip! Cummins rips out Buttler, as Australia continue their surge with this cherry bomb in hand! Testing line, 87mph and nipping enough as Buttler tried to close the face on it, Bancroft flung himself low to his right to claim an excellent catch!.",,slip-cordon,"95. JC Buttler c CT Bancroft b Cummins
Test Match#: 21.0: v England at Birmingham in 2019 (1st innings)",Cummins,65.4
21,96,BA Stokes,caught,TD Paine,50,2,v England,Birmingham,England,1 Aug 2019,Test # 2353,cummins-wkt-96,"short and wide, Stokes cuts... oh, he's nicked it! Stands and shakes his head, the Australians celebrates as one; bit of tepid dismissal, to a ball Stokes will feel should have disappeared through backward point. But that's the breakthrough, and Australia still (just) in front!.",,Keeper,"96. BA Stokes c TD Paine b Cummins
Test Match#: 21.0: v England at Birmingham in 2019 (1st innings)",Cummins,97.1
21,97,SCJ Broad,caught,JL Pattinson,29,2,v England,Birmingham,England,1 Aug 2019,Test # 2353,cummins-wkt-97,"the short ball does the trick! Broad wasn't comfortable with the angle into the body, a limp flick off the hip as Cummins peppers the ribs again, and it loops tantalisingly down to fine leg. The stand is broken, in the one way that Broad really doesn't fancy any more.",,Outfield,"97. SCJ Broad c JL Pattinson b Cummins
Test Match#: 21.0: v England at Birmingham in 2019 (1st innings)",Cummins,129.6
21,98,RJ Burns,caught,NM Lyon,11,4,v England,Birmingham,England,1 Aug 2019,Test # 2353,cummins-wkt-98,"pops off the glove, loops to gully! Indecision on the back foot, or halfway back, as his first movement was onto the front foot, Cummins finds some extra zip off the deck, slams the gloves, and Australia have their opening, a simple take with fingers cupped to the sky!.",,close-in,"98. RJ Burns c NM Lyon b Cummins
Test Match#: 21.0: v England at Birmingham in 2019 (2nd innings)",Cummins,9.5
21,99,JC Buttler,bowled,,1,4,v England,Birmingham,England,1 Aug 2019,Test # 2353,cummins-wkt-99,"bowled him! Oh wow, that's the line, but this time just a fraction shorter, Buttler caught in no-man's land when he should have been on the front foot again, and the off stump has been splattered! A huge, huge blow straight after lunch... who's going to hang around now?.",,,"99. JC Buttler b  Cummins
Test Match#: 21.0: v England at Birmingham in 2019 (2nd innings)",Cummins,32.6
21,100,JM Bairstow,caught,CT Bancroft,6,4,v England,Birmingham,England,1 Aug 2019,Test # 2353,cummins-wkt-100,"short again, and that's been given in the slips! Surely another shocker, that must have come off Bairstow's body?... but... hang on, has it flicked the webbing of the glove? Joel Wilson has been vindicated! Bairstow reviewed, thinking that had come off his wrist onto midriff, and away to third slip ... but a ripple of fabric proves otherwise!.",Yes,slip-cordon,"100. JM Bairstow c CT Bancroft b Cummins
Test Match#: 21.0: v England at Birmingham in 2019 (2nd innings)",Cummins,36.6
21,101,CR Woakes,caught,SPD Smith,37,4,v England,Birmingham,England,1 Aug 2019,Test # 2353,cummins-wkt-101,"short but with pace off, and Woakes can only steer it limply to slip! Done by the slower bouncer, contorting into all sorts of positions but in the end popping a simple catch up off the splice... All of which means, Australia win by 251 runs, exorcising their Birmingham hoodoo in style!.",,slip-cordon,"101. CR Woakes c SPD Smith b Cummins
Test Match#: 21.0: v England at Birmingham in 2019 (2nd innings)",Cummins,52.3
22,102,RJ Burns,caught,CT Bancroft,53,1,v England,Lord's,England,14 Aug 2019,Test # 2355,cummins-wkt-102,"what a catch! Bancroft at short leg. He's pulled off a blinder here as Burns fends a short delivery off his hip. Living up to Justin Langer's billing. It has gone to the third umpire, soft signal is out. He has done brilliantly here, that nearly popped out but he managed to hold on, full-stretch to his left. That is one of the great short leg grabs.",,close-in,"102. RJ Burns c CT Bancroft b Cummins
Test Match#: 22.0: v England at Lord's in 2019 (1st innings)",Cummins,38.3
22,103,CR Woakes,caught,TD Paine,32,1,v England,Lord's,England,14 Aug 2019,Test # 2355,cummins-wkt-103,"big appeal for a catch down the leg side as he pulls, given on the field and Woakes reviews...yep, replays confirm it brushed the thumb of the glove so Woakes is gone. Short ball plan works again for Cummins, very well executed.",,Keeper,"103. CR Woakes c TD Paine b Cummins
Test Match#: 22.0: v England at Lord's in 2019 (1st innings)",Cummins,64.6
22,104,JC Archer,caught,UT Khawaja,12,1,v England,Lord's,England,14 Aug 2019,Test # 2355,cummins-wkt-104,"and the short ball works again as Archer gets into a bit of a tangle, looking to tuck the delivery into the leg side and gets a big leading edge which loops over gully. Khawaja backs good ground running back and takes a smart catch.",,close-in,"104. JC Archer c UT Khawaja b Cummins
Test Match#: 22.0: v England at Lord's in 2019 (1st innings)",Cummins,70.2
22,105,JJ Roy,caught,PJ Cummins,2,3,v England,Lord's,England,14 Aug 2019,Test # 2355,cummins-wkt-105,"he's gone, leading edge back to the bowler! Roy falls cheaply again, a short-of-a-length delivery that he looks to work to the leg side, closes the face, the ball loops just down the on side of the pitch, Cummins spins from his follow through and gets underneath it.",,return catch,"105. JJ Roy c PJ Cummins b Cummins
Test Match#: 22.0: v England at Lord's in 2019 (2nd innings)",Cummins,4.1
22,106,JE Root,caught,TD Paine,0,3,v England,Lord's,England,14 Aug 2019,Test # 2355,cummins-wkt-106,"gone, first ball! It's all happening. Perfect length outside off, Root pushes forward, gets a thick edge through to Paine. Australia know they have a big chance now.",,Keeper,"106. JE Root c TD Paine b Cummins
Test Match#: 22.0: v England at Lord's in 2019 (2nd innings)",Cummins,4.2
22,107,JC Buttler,caught,JR Hazlewood,31,3,v England,Lord's,England,14 Aug 2019,Test # 2355,cummins-wkt-107,"taken at long leg! Australia have the breakthrough. Banged in short by Cummins, Buttler isn't in control as he pulls, gets a big top edge and it's comfortably taken.",,,"107. JC Buttler c JR Hazlewood b Cummins
Test Match#: 22.0: v England at Lord's in 2019 (2nd innings)",Cummins,56.6
23,108,RJ Burns,caught,TD Paine,9,2,v England,Leeds,England,22 Aug 2019,Test # 2357,cummins-wkt-108,"gloved behind and Burns is gone! Jheez, this isn't a great way to go. Bouncer from Cummins, heading down the leg side, Burns launches into a pull shot looking to take advantage, but can only glove it through to Paine who takes a simple catch!.",,Keeper,"108. RJ Burns c TD Paine b Cummins
Test Match#: 23.0: v England at Leeds in 2019 (1st innings)",Cummins,10.4
23,109,CR Woakes,caught,TD Paine,5,2,v England,Leeds,England,22 Aug 2019,Test # 2357,cummins-wkt-109,"gone first ball after lunch! Woakes strangles down the leg side! Hold on... they've sent this up to check the no-ball. This is mighty close... but Cummins gets the benefit of the doubt and Woakes trudges off. A sharp bumper, aimed in at his ribcage, tried to flick it down to fine leg and gloved through to Paine.",,Keeper,"109. CR Woakes c TD Paine b Cummins
Test Match#: 23.0: v England at Leeds in 2019 (1st innings)",Cummins,24.1
23,110,JC Archer,caught,TD Paine,7,2,v England,Leeds,England,22 Aug 2019,Test # 2357,cummins-wkt-110,"short ball, ducks, but Australia are celebrating! Archer reviews, but this has come off the back of the bat, by the sounds of it. Yep, not quite short enough to duck, leaves his bat in the way of it, and just brushes the bat - the face, in fact - on the way through, and the decision is upheld! Archer had walked off by the time the decision was confirmed, and England are nine down!.",,Keeper,"110. JC Archer c TD Paine b Cummins
Test Match#: 23.0: v England at Leeds in 2019 (1st innings)",Cummins,26.4
23,111,JJ Roy,bowled,,8,4,v England,Leeds,England,22 Aug 2019,Test # 2357,cummins-wkt-111,"uprooted by a snorter! Cummins smashes one into the top of off stump, and Australia are properly amongst 'em again! Roy was a little static but that was precision bowling, fast and straightening to shiver the timbers as he pushed forward down the wrong line. And his trudge back to the dressing room is accompanied by a salty outburst for the cameras!.",,,"111. JJ Roy b  Cummins
Test Match#: 23.0: v England at Leeds in 2019 (2nd innings)",Cummins,6.3
24,112,JL Denly,caught,MS Wade,4,2,v England,Manchester,England,4 Sep 2019,Test # 2360,cummins-wkt-112,"gone! Brilliant catch at short leg! Length ball on off stump, Denly gets a little inside edge onto the pad, Wade snatches at it, it rebounds up off the chest and he snaffles the second chance diving forward with one hand! Denly's horror show is finally brought to an end, and Australia go wild in celebration.",,Keeper,"112. JL Denly c MS Wade b Cummins
Test Match#: 24.0: v England at Manchester in 2019 (1st innings)",Cummins,6.5
24,113,JC Archer,caught,TD Paine,1,2,v England,Manchester,England,4 Sep 2019,Test # 2360,cummins-wkt-113,"edged, and gone! This is a pretty poor shot, really. Length ball, just outside the off stump, which gets up well of the surface and nips away a touch, and his airy waft only succeeds in edging it behind. England in trouble!.",,Keeper,"113. JC Archer c TD Paine b Cummins
Test Match#: 24.0: v England at Manchester in 2019 (1st innings)",Cummins,92.6
24,114,JC Buttler,bowled,,41,2,v England,Manchester,England,4 Sep 2019,Test # 2360,cummins-wkt-114,"all over as Buttler aims to big shot down the ground, doesn't make contact and it strikes the off stump...hold on, they are checking the no-ball. It's tight, very but the third umpire rules fractionally okay - bit like the Malinga one during his four wickets in four balls!.",,,"114. JC Buttler b  Cummins
Test Match#: 24.0: v England at Manchester in 2019 (1st innings)",Cummins,106.6
24,115,RJ Burns,caught,TM Head,0,4,v England,Manchester,England,4 Sep 2019,Test # 2360,cummins-wkt-115,"leading edge, and gone! Full of a length and straight, Burns looks to work it into the leg side, gets a leading edge, and it floats up to wide mid-off/short cover! Head takes a pretty straightforward, knee-high, and that is exactly the start that Australia would have wanted.",,InField,"115. RJ Burns c TM Head b Cummins
Test Match#: 24.0: v England at Manchester in 2019 (2nd innings)",Cummins,0.3
