TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
29,56,Mahmudullah,caught,JJ Bumrah,4,1,v Bangladesh,Dubai (DICS),,28 Sep 2018,ODI # 4048,kuldeep-wkt-56,"full just outside off, and he slogs across the line. Not hit off the bat's middle, and Bumrah does really well to run to his right from cow corner and then slide across the grass to take a double-handed catch. Not the prettiest of catches, but he did well to compose himself after putting in the yards. Bangladesh at 151 for 5.",,,"56. Mahmudullah c JJ Bumrah b Kuldeep
Test Match#: 29.0: v Bangladesh at Dubai (DICS) in 2018 (1st innings)",Kuldeep,32.2
29,57,Litton Das,stumped,,121,1,v Bangladesh,Dubai (DICS),,28 Sep 2018,ODI # 4048,kuldeep-wkt-57,"looks a close stumping appeal. Liton has played this on line - because it is wide, he expects it to turn in. Goes for the flick. But this is a googly. He has his back toe on the line...and not behind it. Liton's gone by the smallest of margins. Margins brought about by the bowler's clever set up and Dhoni's quick hands. It needed something that good to get this man today. He has singlehandedly kept Bangladesh in this final after singhlehandedly making India feel the pressure for most of this innings. A sublime maiden century..",,,"57. Litton Das stumped  Kuldeep
Test Match#: 29.0: v Bangladesh at Dubai (DICS) in 2018 (1st innings)",Kuldeep,40.6
29,58,Mashrafe Mortaza,stumped,,7,1,v Bangladesh,Dubai (DICS),,28 Sep 2018,ODI # 4048,kuldeep-wkt-58,googly again and we won't need replays for this done. Mashrafe has stepped out at a short of a length ball and is moving into the leg side with his attempted slog. It spins past the outside edge and he's a long way out.,,,"58. Mashrafe Mortaza stumped  Kuldeep
Test Match#: 29.0: v Bangladesh at Dubai (DICS) in 2018 (1st innings)",Kuldeep,42.5
30,59,C Hemraj,bowled,,32,2,v West Indies,Visakhapatnam,India,24 Oct 2018,ODI # 4059,kuldeep-wkt-59,"ripper! And yet Kuldeep doesn't do any more than present a googly in line with the stumps. Everything else is on the batsman. Hemraj doesn't pick it. He plays for the ball turning away from him. And it's a lazy shot, the bat pushing away from the body, giving plenty of room for the ball to sneak through and shatter middle.",,,"59. C Hemraj b  Kuldeep
Test Match#: 30.0: v West Indies at Visakhapatnam in 2018 (1st innings)",Kuldeep,9.3
30,60,MN Samuels,bowled,,13,2,v West Indies,Visakhapatnam,India,24 Oct 2018,ODI # 4059,kuldeep-wkt-60,"googly does him Samuels is left with bat hanging well away from body, for Kuldeep to sneak through. The ball hit the top of the bails. The umpires weren't sure and needed to go upstairs - that might be a rare 'bowled' dismissal adjudicated by the third umpire..",,,"60. MN Samuels b  Kuldeep
Test Match#: 30.0: v West Indies at Visakhapatnam in 2018 (1st innings)",Kuldeep,11.6
30,61,R Powell,caught,RG Sharma,18,2,v West Indies,Visakhapatnam,India,24 Oct 2018,ODI # 4059,kuldeep-wkt-61,"googly does it again! brilliance all around from India. Good captaincy to have a slip for Kuldeep, great bowling with a perfect googly that opened up Rovman - he had no clue which way the ball was turning - and he hung his bat out. Smart catch at slip. India are back in it..",,slip-cordon,"61. R Powell c RG Sharma b Kuldeep
Test Match#: 30.0: v West Indies at Visakhapatnam in 2018 (1st innings)",Kuldeep,37.3
31,62,SO Hetmyer,stumped,,37,1,v West Indies,Pune,India,27 Oct 2018,ODI # 4062,kuldeep-wkt-62,"has there been a stumping here? Dhoni quietly raises one hand up and the umpires go upstairs, but he should be fine here. Hetmyer gets down for a big slog from outside off. Has the backfoot come off? Nope. But, hang on. It may not be in the air but it seems to be on the line. The second angle seems to further confirm this. India celebrate. We should have the red letters OUT.. Yup, off he goes. Nicely done by Kuldeep, pitching it up and inviting him to go big but taking it away from him with his angle.",,,"62. SO Hetmyer stumped  Kuldeep
Test Match#: 31.0: v West Indies at Pune in 2018 (1st innings)",Kuldeep,19.3
31,63,R Powell,caught,RG Sharma,4,1,v West Indies,Pune,India,27 Oct 2018,ODI # 4062,kuldeep-wkt-63,"huge ungainly heave in the leg side, against the turn. And not only is he beaten by the turn, he's also done in by the pace. The slow, delicious pace of Kuldeep. The ball seems to strike the outside edge of the very bottom of the bat - clear signs he's too early into the shot - and it hangs in the air, to the right of Dhoni. Waiting to be pouched. And Rohit, at first slip, dives across in spectacular fashion and holds on to a stunner! What reactions from India's vice-captain!.",,slip-cordon,"63. R Powell c RG Sharma b Kuldeep
Test Match#: 31.0: v West Indies at Pune in 2018 (1st innings)",Kuldeep,23.4
32,64,FA Allen,caught,RG Sharma,10,2,v West Indies,Brabourne,,29 Oct 2018,ODI # 4063,kuldeep-wkt-64,"They still can't read Kuldeep's googly Went for the big drive, got the outside edge, and Rohit is infallible in the slips. Takes this low to his left while half-diving.",,slip-cordon,"64. FA Allen c RG Sharma b Kuldeep
Test Match#: 32.0: v West Indies at Brabourne in 2018 (1st innings)",Kuldeep,18.5
32,65,AR Nurse,caught,RG Sharma,8,2,v West Indies,Brabourne,,29 Oct 2018,ODI # 4063,kuldeep-wkt-65,"c Rohit b Kuldeep once again! Length ball on middle, and the googly goes away from Nurse. Tries to free his arms and cut a shot behind square, but the edge flies to first slip. Nurse winces in pain after getting out. He's holding his right hand while walking back to the dugout.",,slip-cordon,"65. AR Nurse c RG Sharma b Kuldeep
Test Match#: 32.0: v West Indies at Brabourne in 2018 (1st innings)",Kuldeep,22.4
32,66,KAJ Roach,bowled,,6,2,v West Indies,Brabourne,,29 Oct 2018,ODI # 4063,kuldeep-wkt-66,"Rohit Sharma beat West Indies by nine runs! Length ball on middle, and the googly goes past Roachs' outside edge and clips the top of off stump!.",,,"66. KAJ Roach b  Kuldeep
Test Match#: 32.0: v West Indies at Brabourne in 2018 (1st innings)",Kuldeep,36.2
33,67,KMA Paul,caught,AT Rayudu,5,1,v West Indies,Thiruvananthapuram,,1 Nov 2018,ODI # 4064,kuldeep-wkt-67,"taken at long-on! It's a steepler, demanding Rayudu to run forward and to his right as well. But by the time the ball is on its way down, he is already in position, taking the catch ever so cleanly. Top-edged sweep from Paul and he is tempting into the shot only because of the amount of flight Kuldeep puts on it. Lovely wristspin bowling.",,Outfield,"67. KMA Paul c AT Rayudu b Kuldeep
Test Match#: 33.0: v West Indies at Thiruvananthapuram in 2018 (1st innings)",Kuldeep,28.1
34,68,AT Carey,caught,RG Sharma,24,1,v Australia,Sydney,Australia,12 Jan 2019,ODI # 4077,kuldeep-wkt-68,"and he strikes in his first over, length ball, too close to cut but Carey goes for a repeat, gets an outside edge, travelling fast but Rohit takes a good catch at first slip.",,slip-cordon,"68. AT Carey c RG Sharma b Kuldeep
Test Match#: 34.0: v Australia at Sydney in 2019 (1st innings)",Kuldeep,9.5
34,69,SE Marsh,caught,Mohammed Shami,54,1,v Australia,Sydney,Australia,12 Jan 2019,ODI # 4077,kuldeep-wkt-69,"flighted on the stumps, Marsh skips down and looks to clear long-on, doesn't middle it and Shami comes forward and takes a low tumbling catch.",,Outfield,"69. SE Marsh c Mohammed Shami b Kuldeep
Test Match#: 34.0: v Australia at Sydney in 2019 (1st innings)",Kuldeep,37.3
36,70,KS Williamson,caught,V Shankar,64,1,v New Zealand,Napier,,23 Jan 2019,ODI # 4082,kuldeep-wkt-70,"taken at long-on! That might be it for New Zealand. There's the width for the shot - a loft straight down the ground - but Kuldeep manages to get the legbreak to dip just about enough that Williamson is left reaching out for it, outside off. That's enough to swindle his timing away from him and offer a simple catch to Vijay Shankar.",,Outfield,"70. KS Williamson c V Shankar b Kuldeep
Test Match#: 36.0: v New Zealand at Napier in 2019 (1st innings)",Kuldeep,33.1
36,71,DAJ Bracewell,bowled,,7,1,v New Zealand,Napier,,23 Jan 2019,ODI # 4082,kuldeep-wkt-71,"drags on! Doesn't pick the googly as he makes room to cut an assumed legbreak on off stump. The ball grips in the pitch, spins sharp enough that Bracewell is too far away from the ball to make any kind of decent contact. Lost for balance and panicking, Bracewell trusts only in his power and it fails him as he inside edges a short ball onto his stumps.",,,"71. DAJ Bracewell b  Kuldeep
Test Match#: 36.0: v New Zealand at Napier in 2019 (1st innings)",Kuldeep,33.5
36,72,LH Ferguson,stumped,,0,1,v New Zealand,Napier,,23 Jan 2019,ODI # 4082,kuldeep-wkt-72,"appeal for stumping from Dhoni and that's usually tight. Gorgeous bowling from Kuldeep again. Looping the ball up for the lower-order bat. Pulling him forward to defend. Then, since it's the googly and Ferguson has not picked it, it spins right past the outside edge and straight into Dhoni's gloves. A millisecond later the stumps are broken with Ferguson's back leg on the line. Third ump Llong says off you go.",,,"72. LH Ferguson stumped  Kuldeep
Test Match#: 36.0: v New Zealand at Napier in 2019 (1st innings)",Kuldeep,35.2
36,73,TA Boult,caught,RG Sharma,1,1,v New Zealand,Napier,,23 Jan 2019,ODI # 4082,kuldeep-wkt-73,"taken at slip! Four for Kuldeep. And India have only 158 as a target - the second innings will start immediately as well. No breaks. Right then, lets get to the ball: he goes round the wicket - on Dhoni's instructions - tosses it up to bring the batsman forward, gets it to turn the other way and secures the edge.",,slip-cordon,"73. TA Boult c RG Sharma b Kuldeep
Test Match#: 36.0: v New Zealand at Napier in 2019 (1st innings)",Kuldeep,37.6
37,74,TWM Latham,lbw,,34,2,v New Zealand,Mount Maunganui,,26 Jan 2019,ODI # 4085,kuldeep-wkt-74,"gets into a tangle and gone! This is bowled much faster from Kuldeep, Latham looks to play a premeditated sweep but realises this is fast and nearly yorks him, so tries to change his sweep to a block, but by then it's too late. He's hit on the back leg and Nigel Llong raised the finger even before Kuldeep could belt out a full appeal..",,,"74. TWM Latham lbw  Kuldeep
Test Match#: 37.0: v New Zealand at Mount Maunganui in 2019 (1st innings)",Kuldeep,24.3
37,75,C de Grandhomme,caught,AT Rayudu,3,2,v New Zealand,Mount Maunganui,,26 Jan 2019,ODI # 4085,kuldeep-wkt-75,"top-edges this slog towards deep midwicket, Rayudu was mindful of the advertising skirtings behind him, held his balance even if it took him a second more to position himself properly and then pouched this safely as it came down, with his shoes no more than a couple of centimetres away from the ropes. The end is near for New Zealand..",Yes,Outfield,"75. C de Grandhomme c AT Rayudu b Kuldeep
Test Match#: 37.0: v New Zealand at Mount Maunganui in 2019 (1st innings)",Kuldeep,26.6
37,76,HM Nicholls,caught,Mohammed Shami,28,2,v New Zealand,Mount Maunganui,,26 Jan 2019,ODI # 4085,kuldeep-wkt-76,"beaten in flight and turn, doesn't get to the pitch but looks to swipe across the line, but ends up slicing this off a thick edge to short third man, who takes an absolute dolly..",,Outfield,"76. HM Nicholls c Mohammed Shami b Kuldeep
Test Match#: 37.0: v New Zealand at Mount Maunganui in 2019 (1st innings)",Kuldeep,30.4
37,77,IS Sodhi,bowled,,0,2,v New Zealand,Mount Maunganui,,26 Jan 2019,ODI # 4085,kuldeep-wkt-77,"goes too far across, misreads the length and spin, sees the leg stump knocked back. Had no clue there. Kuldeep on a hat-trick.",,,"77. IS Sodhi b  Kuldeep
Test Match#: 37.0: v New Zealand at Mount Maunganui in 2019 (1st innings)",Kuldeep,30.5
40,78,UT Khawaja,caught,V Shankar,50,1,v Australia,Hyderabad,India,2 Mar 2019,ODI # 4102,kuldeep-wkt-78,"uses his feet to get down to a length ball, but he has tonked it straight towards midwicket. Vijay Shankar does well to rush to his right, position himself perfectly, and take a very good catch! ""Vijay Shankar's wicket, more than Kuldeep Yadav's wicket,"" says Sunil Gavaskar on air, and who are we to argue? Timely wicket for India, yet again!.",,InField,"78. UT Khawaja c V Shankar b Kuldeep
Test Match#: 40.0: v Australia at Hyderabad in 2019 (1st innings)",Kuldeep,23.5
40,79,PSP Handscomb,stumped,,19,1,v Australia,Hyderabad,India,2 Mar 2019,ODI # 4102,kuldeep-wkt-79,"lured into it! Tossed up way outside off stump, and Handscomb came a long way down the track. The ball turns way inside a huge gap between bat and pad, and it comes to a gleeful Dhoni behind the wicket, with not a hope for Handscomb. He was having trouble reading Yadav's variations, and that has proved to be his downfall here.",,,"79. PSP Handscomb stumped  Kuldeep
Test Match#: 40.0: v Australia at Hyderabad in 2019 (1st innings)",Kuldeep,29.6
41,80,AJ Finch,lbw,,37,2,v Australia,Nagpur,India,5 Mar 2019,ODI # 4106,kuldeep-wkt-80,"LBW! He's out sweeping! Finch asks Khawaja about a review but decides against. It was tossed up on off, he gets down on one knee to sweep square, misses, gets hit on the front pad in front of off stump as it's spinning back down the line and the umpire's finger goes up!.",,,"80. AJ Finch lbw  Kuldeep
Test Match#: 41.0: v Australia at Nagpur in 2019 (1st innings)",Kuldeep,14.3
41,81,GJ Maxwell,bowled,,4,2,v Australia,Nagpur,India,5 Mar 2019,ODI # 4106,kuldeep-wkt-81,"a string of dots, Maxwell looks to force it, and Kuldeep gets a bit of inconsistent bounce off the surface to get his man. Shortish, maybe not short enough to pull, and he exposes his stumps as he opens up to do so. Keeps really low and sneaks under his bat to crash into middle stump. India have slowly built some pressure over the last few overs, and the wickets have duly followed. Big, big moment..",,,"81. GJ Maxwell b  Kuldeep
Test Match#: 41.0: v Australia at Nagpur in 2019 (1st innings)",Kuldeep,28.3
41,82,AT Carey,bowled,,22,2,v Australia,Nagpur,India,5 Mar 2019,ODI # 4106,kuldeep-wkt-82,"he's conceding runs, but with Kuldeep Yadav a wicket is always round the corner. Wrong'un, floated up wide of off stump. Too full to sweep, and Carey only manages to drag it onto his stumps off the bottom edge.",,,"82. AT Carey b  Kuldeep
Test Match#: 41.0: v Australia at Nagpur in 2019 (1st innings)",Kuldeep,44.3
42,83,AJ Finch,lbw,,93,1,v Australia,Ranchi,India,8 Mar 2019,ODI # 4109,kuldeep-wkt-83,"appeal for lbw, and given! Finch falls for 93? Well, we need to wait. He's reviewing. Length ball on leg, and the ball straightens after pitching. Finch is on the back foot as he misses the flick, and now all we wait for is ball tracking. Here's the replay: and Finch is out! Ball crashing into middle and leg stump, and the India supporters finally find their voice.",,,"83. AJ Finch lbw  Kuldeep
Test Match#: 42.0: v Australia at Ranchi in 2019 (1st innings)",Kuldeep,31.5
42,84,SE Marsh,caught,V Shankar,7,1,v Australia,Ranchi,India,8 Mar 2019,ODI # 4109,kuldeep-wkt-84,"uses his feet to get to a length ball, but cannot keep his on drive down. And Vijay Shankar moves swiftly to his right, and takes a sharp, low catch!.",,,"84. SE Marsh c V Shankar b Kuldeep
Test Match#: 42.0: v Australia at Ranchi in 2019 (1st innings)",Kuldeep,43.2
42,85,PSP Handscomb,lbw,,0,1,v Australia,Ranchi,India,8 Mar 2019,ODI # 4109,kuldeep-wkt-85,"goes forward to a length ball, turns into him, and he's a goner! They also don't have a review left, just like India. Pitched just outside off, but he was very much in front of the stumps, as the ball turned back in. Once it missed his bat, I suspect he knew he could be in trouble..",,,"85. PSP Handscomb lbw  Kuldeep
Test Match#: 42.0: v Australia at Ranchi in 2019 (1st innings)",Kuldeep,43.4
43,86,GJ Maxwell,lbw,,23,2,v Australia,Mohali,India,10 Mar 2019,ODI # 4111,kuldeep-wkt-86,"huge appeal and gone! Maxwell's decision to switch hit hasn't worked, he reviews but it's a very optimistic one. Kuldeep lands this on a length on middle and off, Maxwell's almost sweeping like a left-hander at the point of impact, which is bang on middle. The leg stump was visible at the point of impact. Maxwell has to go. Ball tracking shows all three reds. Kuldeep with a telling blow..",,,"86. GJ Maxwell lbw  Kuldeep
Test Match#: 43.0: v Australia at Mohali in 2019 (1st innings)",Kuldeep,36.1
44,87,AJ Turner,caught,RA Jadeja,20,1,v Australia,Delhi,India,13 Mar 2019,ODI # 4113,kuldeep-wkt-87,"picks the wrong'un but hits against the turn in trying to loft this over long-on, no timing and it is well taken. Turner was looking to hit it much straighter, but ended up dragging it. Kuldeep has delivered a massive wicket. Excellent catch by Jadeja.",,Outfield,"87. AJ Turner c RA Jadeja b Kuldeep
Test Match#: 44.0: v Australia at Delhi in 2019 (1st innings)",Kuldeep,41.2
45,88,JP Duminy,lbw,,3,1,v South Africa,Southampton,England,5 Jun 2019,ODI # 4150,kuldeep-wkt-88,"the pressure tells! This one was slightly quicker through the air, skidding through to hit Duminy - playing right back - on the pads. It looks adjacent, it's given out, but Duminy reviews it. Needlessly so, it turns out, as three reds come back and he's got to go. It was a little desperate, but given the game situation, Duminy had to ask for another look. South Africa sink ever further.",,,"88. JP Duminy lbw  Kuldeep
Test Match#: 45.0: v South Africa at Southampton in 2019 (1st innings)",Kuldeep,22.6
47,89,Babar Azam,bowled,,48,2,v Pakistan,Manchester,England,16 Jun 2019,ODI # 4161,kuldeep-wkt-89,"through the gate! Incredible delivery from a supremely talented bowler. Everything about this delivery is the kind of stuff dreams are made of for a left-arm wristspinner. Nicely tossed up, the ball drifts away gently across Babar, pitches and then wickedly spins back in. Babar is looking to get outside the line to block, but is completely deceived by the dip, and then because he's played down the wrong line with a bit of gap between bat and pad, there's no second line of defence. Babar was worried about the wrong'un. Sneaks through the gap, clean bowled. Wow, what a ball. Magnificent..",,,"89. Babar Azam b  Kuldeep
Test Match#: 47.0: v Pakistan at Manchester in 2019 (1st innings)",Kuldeep,23.6
47,90,Fakhar Zaman,caught,YS Chahal,62,2,v Pakistan,Manchester,England,16 Jun 2019,ODI # 4161,kuldeep-wkt-90,"he's top-edged this sweep to short fine. What a tame end to a promising innings. This was tossed up, he was sweeping against the turn, didn't get on top of the bounce and ended up giving a dolly to Chahal. Back-to-back wickets for Kuldeep. This is quickly slipping away from Pakistan..",,slip-cordon,"90. Fakhar Zaman c YS Chahal b Kuldeep
Test Match#: 47.0: v Pakistan at Manchester in 2019 (1st innings)",Kuldeep,25.2
49,91,N Pooran,caught,Mohammed Shami,28,2,v West Indies,Manchester,England,27 Jun 2019,ODI # 4175,kuldeep-wkt-91,"caught at long-off! That's a poor shot, he was never in control of it, more like he thought he'd swing for the fences and hope to connect just to relieve the pressure. Tossed up outside off, hits through the line without moving his feet, slices it high in the air and it pops down long-off's throat.",,Outfield,"91. N Pooran c Mohammed Shami b Kuldeep
Test Match#: 49.0: v West Indies at Manchester in 2019 (1st innings)",Kuldeep,20.2
50,92,JJ Roy,caught,RA Jadeja (sub),66,1,v England,Birmingham,England,30 Jun 2019,ODI # 4179,kuldeep-wkt-92,"Jadeja pulls off a blinder at long-on Roy is in disbelief, but he'll have to go I think. This was a bit of a top-spinner, Roy got to the pitch to cart it down the ground but didn't get the elevation. It still looked like a one bounce four until Jadeja came sprinting to his left, dived full length and plucked the ball inches from the ground. He's a wonder in the field is Jadeja, and it's needed that moment of outlandish brilliance to break this opening stand..",,Outfield,"92. JJ Roy c RA Jadeja (sub) b Kuldeep
Test Match#: 50.0: v England at Birmingham in 2019 (1st innings)",Kuldeep,22.1
51,93,HDRL Thirimanne,caught,RA Jadeja,53,1,v Sri Lanka,Leeds,England,6 Jul 2019,ODI # 4187,kuldeep-wkt-93,"down the track, and Thirimanne goes against the run of play. Kuldeep's slowness and dip does him in. Wants to make room and hit over extra-cover, but the ball dips shorter than he wants, and turns away. Ends up slicing it instead for a simple catch to Jadeja taking a couple of backward steps at backward point.",,InField,"93. HDRL Thirimanne c RA Jadeja b Kuldeep
Test Match#: 51.0: v Sri Lanka at Leeds in 2019 (1st innings)",Kuldeep,37.5
52,94,CH Gayle,bowled,,4,1,v West Indies,Providence,,8 Aug 2019,ODI # 4196,kuldeep-wkt-94,"Gayle gone for 4 off 31 balls! Kuldeep lobs it up on off, full, Gayle looks to whack it over the leg side and break free. Instead, he drags it back onto the stumps via a thick inside edge.",,,"94. CH Gayle b  Kuldeep
Test Match#: 52.0: v West Indies at Providence in 2019 (1st innings)",Kuldeep,10.1
53,95,SO Hetmyer,caught,V Kohli,18,2,v West Indies,Port of Spain,West Indies,11 Aug 2019,ODI # 4197,kuldeep-wkt-95,"sliced and Kohli - his RCB captain - calls for the catch. Taken at short cover. This was a half-tracker on middle, and Hetmyer tried to pull this over cow corner, but the ball went the other direction. A disappointed Hetty walks back in super-slow-mo.",,InField,"95. SO Hetmyer c V Kohli b Kuldeep
Test Match#: 53.0: v West Indies at Port of Spain in 2019 (1st innings)",Kuldeep,17.6
53,96,E Lewis,caught,V Kohli,65,2,v West Indies,Port of Spain,West Indies,11 Aug 2019,ODI # 4197,kuldeep-wkt-96,"one-handed catch! And Kohli asks *someone* to shut up by putting his finger to his lips. Just not sure who... This was a short and wide ball, that was turning further away, and Lewis toe-ended a cut. Kohli timed his jump to perfection by sticking his right hand over his head. Big, big wicket.",,,"96. E Lewis c V Kohli b Kuldeep
Test Match#: 53.0: v West Indies at Port of Spain in 2019 (1st innings)",Kuldeep,27.2
55,97,SD Hope,caught,V Kohli,78,2,v West Indies,Visakhapatnam,India,18 Dec 2019,ODI # 4222,kuldeep-wkt-97,"excellent catch, right on the edge of the boundary. Kohli again. At deep midwicket. He tracks the ball all the way - a fairly hard hit sweep shot against the wrong 'un - waits on the edge of the rope, leans back over it, takes it with both hands above his head and signals the wicket by sticking his forefinger up in the air. Superb stuff.",,Outfield,"97. SD Hope c V Kohli b Kuldeep
Test Match#: 55.0: v West Indies at Visakhapatnam in 2019 (1st innings)",Kuldeep,32.4
55,98,JO Holder,stumped,,11,2,v West Indies,Visakhapatnam,India,18 Dec 2019,ODI # 4222,kuldeep-wkt-98,"have they got him? Looks like they have. Holder deceived in flight as he looks to drive against the turn. Except, this is a googly that he hasn't picked. Ends up dragging his feet out of the crease. As he tries to get back, the back foot is in the air and Pant effects an excellent stumping..",,,"98. JO Holder stumped  Kuldeep
Test Match#: 55.0: v West Indies at Visakhapatnam in 2019 (1st innings)",Kuldeep,32.5
55,99,AS Joseph,caught,KM Jadhav,0,2,v West Indies,Visakhapatnam,India,18 Dec 2019,ODI # 4222,kuldeep-wkt-99,"edged and gone! The second of his career. This is a wrong'un from around the stumps, lands this on middle and off. Alzarri looks to work it to the leg side, and closes the bat face, gets a thick outside edge and Jadhav takes a good catch at second slip. Kuldeep is the first Indian to take two international hat-tricks . A good time to remind you all that Kuldeep also has a hat-trick for India at the Under-19 level..",,slip-cordon,"99. AS Joseph c KM Jadhav b Kuldeep
Test Match#: 55.0: v West Indies at Visakhapatnam in 2019 (1st innings)",Kuldeep,32.6
58,100,AT Carey,caught,V Kohli,18,2,v Australia,Rajkot,India,17 Jan 2020,ODI # 4232,kuldeep-wkt-100,"the softest of dismissals, and Rajkot breathes again. Checked his shot instead of going through with it, and it goes straight to extra cover for the simplest catch. 100 wickets for Kuldeep Yadav.",Yes,InField,"100. AT Carey c V Kohli b Kuldeep
Test Match#: 58.0: v Australia at Rajkot in 2020 (1st innings)",Kuldeep,37.2
58,101,SPD Smith,bowled,,98,2,v Australia,Rajkot,India,17 Jan 2020,ODI # 4232,kuldeep-wkt-101,"what an over this is! Smith falls two runs shy of a 100! Nothing in the delivery, really, but Smith plays on. Kuldeep is making a difference after an indifferent day up to this over. Is this the game?.",,,"101. SPD Smith b  Kuldeep
Test Match#: 58.0: v Australia at Rajkot in 2020 (1st innings)",Kuldeep,37.5
59,102,AT Carey,caught,SS Iyer,35,1,v Australia,Bengaluru,India,19 Jan 2020,ODI # 4233,kuldeep-wkt-102,"played with the turn, and the wicket finally comes!. Lofted it over cover, and looked a pretty good shot, in all fairness. But because he was reaching for it outside off stump, he never could get the purchase he needed to clear the ropes. Big wicket for Kuldeep in his final over.",,,"102. AT Carey c SS Iyer b Kuldeep
Test Match#: 59.0: v Australia at Bengaluru in 2020 (1st innings)",Kuldeep,41.4
60,103,TA Blundell,stumped,,9,2,v New Zealand,Hamilton,,5 Feb 2020,ODI # 4235,kuldeep-wkt-103,"Welcome back, Mr.Yadav. Dangled up outside off, threatens to drift away, but this is the stock ball that breaks back in. Blundell reaches out for a drive and ends up straying out of the crease. He drives and misses. Rahul doesn't miss the ball and tips the bails off. Follows the rapid 88* with another fine shift behind the stumps. He can do no wrong. Blundell gone for 9 on ODI debut as the asking rate climbs.",,,"103. TA Blundell stumped  Kuldeep
Test Match#: 60.0: v New Zealand at Hamilton in 2020 (1st innings)",Kuldeep,19.1
60,104,TWM Latham,caught,Mohammed Shami,69,2,v New Zealand,Hamilton,,5 Feb 2020,ODI # 4235,kuldeep-wkt-104,"Latham holes out to long-on and throws his head back in despair. Kuldeep dangles another one wide of off, asks Latham to fetch it. He steps down the track, fetches it from there and top-ends it to Shami at the long-on boundary. Warm applause for the stand-in captain.",,Outfield,"104. TWM Latham c Mohammed Shami b Kuldeep
Test Match#: 60.0: v New Zealand at Hamilton in 2020 (1st innings)",Kuldeep,41.4
61,105,C Green,caught,RA Jadeja,21,2,v Australia,Canberra,,2 Dec 2020,ODI # 4267,kuldeep-wkt-105,"caught at deep backward square! Superb catch by Jadeja! Full outside leg, he sweeps in the air, flat behind square, it curved in the air, Jadeja ran in from well behind square and took an excellent catch diving forward. Green departs.",,,"105. C Green c RA Jadeja b Kuldeep
Test Match#: 61.0: v Australia at Canberra in 2020 (1st innings)",Kuldeep,30.5
64,106,PBB Rajapaksa,caught,S Dhawan,24,1,v Sri Lanka,Colombo (RPS),,18 Jul 2021,ODI # 4307,kuldeep-wkt-106,"excellent running catch from Dhawan. Was a short of length ball outside off, Rajapaksa moved across and went for the pull but ended up top-edging it towards mid-on. Dhawan pedalled back from short midwicket to complete a tumbling catch.",,InField,"106. PBB Rajapaksa c S Dhawan b Kuldeep
Test Match#: 64.0: v Sri Lanka at Colombo (RPS) in 2021 (1st innings)",Kuldeep,16.1
64,107,M Bhanuka,caught,PP Shaw,27,1,v Sri Lanka,Colombo (RPS),,18 Jul 2021,ODI # 4307,kuldeep-wkt-107,"two in the over for Kuldeep. Tossed up outside off, not there for the drive but Bhanuka goes for it nonetheless. Manages only an outside edge as the ball turns big. A regulation catch for Shaw at first slip.",,slip-cordon,"107. M Bhanuka c PP Shaw b Kuldeep
Test Match#: 64.0: v Sri Lanka at Colombo (RPS) in 2021 (1st innings)",Kuldeep,16.4
66,108,FA Allen,caught,RR Pant,0,2,v West Indies,Ahmedabad,India,11 Feb 2022,ODI # 4356,kuldeep-wkt-108,"double appeal for catch and stumping. Given out caught, and he has reviewed the catch. But they will check the stumping too as an umpires' review should there be no edge. Don't let all the DRS drama take away from how comprehensively Kuldeep has done Allen in. He has teased him with his loop, drawing the big drive, Allen plays for the turn back in, but this leaves him, and replays show it has taken the edge. Welcome back, Kuldeep. It is the wrong'un, by the way.",,Keeper,"108. FA Allen c RR Pant b Kuldeep
Test Match#: 66.0: v West Indies at Ahmedabad in 2022 (1st innings)",Kuldeep,16.2
66,109,N Pooran,caught,RG Sharma,34,2,v West Indies,Ahmedabad,India,11 Feb 2022,ODI # 4356,kuldeep-wkt-109,"thick edge and Kuldeep has two. Tosses it up for Pooran, outside off stump. Pooran looks to play an expansive drive/slap through the off side, but it takes the edge, past Pant's gloves, and Rohit gobbles it up with a reverse-cup technique.",,,"109. N Pooran c RG Sharma b Kuldeep
Test Match#: 66.0: v West Indies at Ahmedabad in 2022 (1st innings)",Kuldeep,18.3
68,110,Sikandar Raza,caught,Ishan Kishan,16,1,v Zimbabwe,Harare,,20 Aug 2022,ODI # 4454,kuldeep-wkt-110,Well-judged catch from Kishan running back to end Raza's stay. Raza would be kicking himself. He knows that there is nobody behind square on the off side outside the ring. Read the ball well in a way. It was the wrong'un on a length. Backed away to exploit the off side with a cut but ended up being off balanced and that resulted in a top edge. Kishan did well to take a couple of steps back from backward point to snaffle it. Raza didn't look at ease against spin today and falls cheaply..,,InField,"110. Sikandar Raza c Ishan Kishan b Kuldeep
Test Match#: 68.0: v Zimbabwe at Harare in 2022 (1st innings)",Kuldeep,20.6
